freq_hz,h1_abs_db,fixed_fir_abs_db,fixed_fir_phase_rad,fixed_total_abs_db,fixed_total_phase_rad,target_phase_rad,fixed_phase_error_rad,fixed_total_group_delay_ns
3572000000.000000,1.477297740000e-01,-1.355440236175e-01,3.109876047106e+00,1.218575038250e-02,-5.981052722716e+00,-5.984734005089e+00,3.681282372747e-03,1.026174625041e+01
3573000000.000000,1.234291910000e-01,-1.312901764758e-01,3.052033328267e+00,-7.860985475804e-03,-6.053129153118e+00,-6.051492848977e+00,-1.636304141060e-03,1.120534633234e+01
3574000000.000000,1.358913220000e-01,-1.270872289465e-01,2.994191361988e+00,8.804093053518e-03,-6.121863257590e+00,-6.118251692866e+00,-3.611564724158e-03,1.055934154294e+01
3575000000.000000,1.333471250000e-01,-1.229379809053e-01,2.936350118039e+00,1.040914409472e-02,-6.185821752391e+00,-6.185010536755e+00,-8.112156357072e-04,1.074176914803e+01
3576000000.000000,1.213555170000e-01,-1.188449610244e-01,2.878509513993e+00,2.510555975630e-03,-6.256848309758e+00,-6.251769380644e+00,-5.078929114607e-03,1.045981086674e+01
3577000000.000000,1.137383850000e-01,-1.148104313027e-01,2.820669420178e+00,-1.072046302724e-03,-6.317263612298e+00,-6.318528224532e+00,1.264612234292e-03,1.018806983864e+01
3578000000.000000,1.012940440000e-01,-1.108363928186e-01,2.762829664927e+00,-9.542348818554e-03,-6.384875371196e+00,-6.385287068421e+00,4.116972256751e-04,1.033356767056e+01
3579000000.000000,1.145633680000e-01,-1.069245924914e-01,2.704990040072e+00,7.638775508613e-03,-6.447119053415e+00,-6.452045912310e+00,4.926858895042e-03,1.081048639471e+01
3580000000.000000,9.268513900000e-02,-1.030765306526e-01,2.647150306619e+00,-1.039139165258e-02,-6.520723949753e+00,-6.518804756199e+00,-1.919193554216e-03,1.085440605167e+01
3581000000.000000,1.117668290000e-01,-9.929346924170e-02,2.589310200540e+00,1.247335975830e-02,-6.583519542659e+00,-6.585563600088e+00,2.044057428571e-03,1.035949987210e+01
3582000000.000000,9.932002800000e-02,-9.557644045946e-02,2.531469438620e+00,3.743587540544e-03,-6.650905264525e+00,-6.652322443976e+00,1.417179451144e-03,1.099760773000e+01
3583000000.000000,9.800240600000e-02,-9.192625573530e-02,2.473627724308e+00,6.076150264700e-03,-6.721719557266e+00,-6.719081287865e+00,-2.638269400391e-03,1.041059437914e+01
3584000000.000000,1.098911950000e-01,-8.834351486935e-02,2.415784753499e+00,2.154768013065e-02,-6.781728651809e+00,-6.785840131754e+00,4.111479944708e-03,1.027310782051e+01
3585000000.000000,8.389117800000e-02,-8.482861525700e-02,2.357940220216e+00,-9.374372569966e-04,-6.850815237499e+00,-6.852598975643e+00,1.783738143381e-03,1.121013793308e+01
3586000000.000000,8.731189700000e-02,-8.138176108268e-02,2.300093822117e+00,5.930135917326e-03,-6.922599399714e+00,-6.919357819532e+00,-3.241580182817e-03,1.056668241108e+01
3587000000.000000,9.430289000000e-02,-7.800297242831e-02,2.242245265797e+00,1.629991757169e-02,-6.983600084841e+00,-6.986116663420e+00,2.516578579142e-03,1.068824971372e+01
3588000000.000000,6.351098100000e-02,-7.469209423864e-02,2.184394271825e+00,-1.118111323864e-02,-7.056911906836e+00,-7.052875507309e+00,-4.036399526712e-03,1.090634379501e+01
3589000000.000000,7.630888500000e-02,-7.144880509725e-02,2.126540579495e+00,4.860079902750e-03,-7.120653243017e+00,-7.119634351198e+00,-1.018891819081e-03,1.057251022462e+01
3590000000.000000,7.520665200000e-02,-6.827262580441e-02,2.068683951229e+00,6.934026195592e-03,-7.189769988642e+00,-7.186393195087e+00,-3.376793555770e-03,1.076201771975e+01
3591000000.000000,5.687678600000e-02,-6.516292774242e-02,2.010824176625e+00,-8.286141742416e-03,-7.255892746242e+00,-7.253152038975e+00,-2.740707266164e-03,1.049209425221e+01
3592000000.000000,5.473495900000e-02,-6.211894103598e-02,1.952961076101e+00,-7.383982035979e-03,-7.321617533537e+00,-7.319910882864e+00,-1.706650672342e-03,1.063303309192e+01
3593000000.000000,4.698499700000e-02,-5.913976252974e-02,1.895094504128e+00,-1.215476552974e-02,-7.389511380829e+00,-7.386669726753e+00,-2.841654076351e-03,1.040431683075e+01
3594000000.000000,4.530346700000e-02,-5.622436360403e-02,1.837224352024e+00,-1.092089660403e-02,-7.452362034821e+00,-7.453428570642e+00,1.066535820788e-03,1.019608579889e+01
3595000000.000000,4.125452900000e-02,-5.337159787049e-02,1.779350550293e+00,-1.211706887049e-02,-7.517639173794e+00,-7.520187414531e+00,2.548240736566e-03,1.014865392988e+01
3596000000.000000,4.245683100000e-02,-5.058020878660e-02,1.721473070512e+00,-8.123377786595e-03,-7.579893781341e+00,-7.586946258419e+00,7.052477078650e-03,1.090418167546e+01
3597000000.000000,3.919059000000e-02,-4.784883723531e-02,1.663591926747e+00,-8.658247235310e-03,-7.654665161974e+00,-7.653705102308e+00,-9.600596659816e-04,1.101445040930e+01
3598000000.000000,4.407647500000e-02,-4.517602912130e-02,1.605707176501e+00,-1.099554121302e-03,-7.718305447297e+00,-7.720463946197e+00,2.158498899543e-03,1.030547084207e+01
3599000000.000000,5.531831600000e-02,-4.256024303201e-02,1.547818921212e+00,1.275807296799e-02,-7.784167527931e+00,-7.787222790086e+00,3.055262154563e-03,1.113299107765e+01
3600000000.000000,3.730726500000e-02,-3.999985801335e-02,1.489927306279e+00,-2.692593013352e-03,-7.858206739226e+00,-7.853981633974e+00,-4.225105251018e-03,1.006941769634e+01
3601000000.000000,4.113061500000e-02,-3.749318150986e-02,1.432032520669e+00,3.637433490136e-03,-7.910703562574e+00,-7.920740477863e+00,1.003691528915e-02,1.063133264596e+01
3602000000.000000,3.171446200000e-02,-3.503845751288e-02,1.374134796076e+00,-3.323995512880e-03,-7.991804005379e+00,-7.987499321752e+00,-4.304683627118e-03,1.116115425541e+01
