freq_hz,h1_abs_db,h1_phase_rad,fir_abs_db,fir_phase_rad,total_abs_db,total_phase_rad,target_phase_rad,phase_error_rad,total_group_delay_ns
4013000000.000000,2.471687420000e-01,-3.722117750915e-01,-2.698341622739e-01,2.645969284349e+00,-2.266542027386e-02,-3.542535433382e+01,-3.542538416004e+01,2.982622192604e-05,1.109544975913e+01
4014000000.000000,2.564277900000e-01,-3.868654286735e-01,-2.718401761083e-01,2.590159329320e+00,-1.541238610833e-02,-3.549581794243e+01,-3.549214300393e+01,-3.674938500318e-03,1.044281102301e+01
4015000000.000000,2.686320210000e-01,-3.919811177125e-01,-2.736475088915e-01,2.534510393399e+00,-5.015487891523e-03,-3.555658256739e+01,-3.555890184782e+01,2.319280428587e-03,1.022734210276e+01
4016000000.000000,2.410784210000e-01,-4.042419935115e-01,-2.752438779385e-01,2.479015322895e+00,-3.416545693851e-02,-3.562433851369e+01,-3.562566069171e+01,1.322178014078e-03,1.059705118400e+01
4017000000.000000,2.620679630000e-01,-4.143039305035e-01,-2.766180600099e-01,2.423666733593e+00,-1.455009700994e-02,-3.568974903999e+01,-3.569241953560e+01,2.670495608768e-03,1.050559836786e+01
4018000000.000000,2.762671640000e-01,-4.257009508885e-01,-2.777600008266e-01,2.368457037656e+00,-1.492836826595e-03,-3.575635575631e+01,-3.575917837949e+01,2.822623175483e-03,1.087814234756e+01
4019000000.000000,2.541651010000e-01,-4.407144366485e-01,-2.786609136579e-01,2.313378471403e+00,-2.449581265793e-02,-3.582644780832e+01,-3.582593722337e+01,-5.105849488345e-04,1.113134561703e+01
4020000000.000000,2.469928070000e-01,-4.555476515115e-01,-2.793133658523e-01,2.258423123819e+00,-3.232055885231e-02,-3.589623637077e+01,-3.589269606726e+01,-3.540303507023e-03,1.074616366329e+01
4021000000.000000,2.514122470000e-01,-4.659592061575e-01,-2.797113523287e-01,2.203582965636e+00,-2.829910532867e-02,-3.596148808360e+01,-3.595945491115e+01,-2.033172446659e-03,1.018131051810e+01
4022000000.000000,2.480372300000e-01,-4.739165278195e-01,-2.798503552144e-01,2.148849878816e+00,-3.181312521444e-02,-3.602417849208e+01,-3.602621375504e+01,2.035262960248e-03,1.003961780047e+01
4023000000.000000,2.658074170000e-01,-4.827534848825e-01,-2.797273889728e-01,2.094215686254e+00,-1.391997197285e-02,-3.608764964171e+01,-3.609297259893e+01,5.322957223640e-03,1.112070688545e+01
4024000000.000000,2.724466720000e-01,-5.044857547425e-01,-2.793410305565e-01,2.039672181523e+00,-6.894358556478e-03,-3.616392541630e+01,-3.615973144282e+01,-4.193973478429e-03,1.109226564489e+01
4025000000.000000,2.448131150000e-01,-5.131384781525e-01,-2.786914343203e-01,1.985211158477e+00,-3.387831932033e-02,-3.622703916275e+01,-3.622649028671e+01,-5.488760454000e-04,1.052792703340e+01
4026000000.000000,2.578754030000e-01,-5.279358466395e-01,-2.777803315902e-01,1.930824440517e+00,-1.990492859023e-02,-3.629622324920e+01,-3.629324913060e+01,-2.974118603561e-03,1.058538913030e+01
4027000000.000000,2.544989150000e-01,-5.374511519265e-01,-2.766110150086e-01,1.876503909343e+00,-2.211210000859e-02,-3.636005908566e+01,-3.636000797448e+01,-5.111117639700e-05,1.032871685733e+01
4028000000.000000,2.461352980000e-01,-5.491474231275e-01,-2.751883079514e-01,1.822241533005e+00,-2.905300995138e-02,-3.642601773320e+01,-3.642676681837e+01,7.490851740357e-04,1.103560566489e+01
4029000000.000000,2.532207570000e-01,-5.676541464155e-01,-2.735185194791e-01,1.768029393093e+00,-2.029776247907e-02,-3.649873659640e+01,-3.649352566226e+01,-5.210934137736e-03,1.101051794331e+01
4030000000.000000,2.513747290000e-01,-5.791278501285e-01,-2.716093854930e-01,1.713859710875e+00,-2.023465649302e-02,-3.656437998233e+01,-3.656028450615e+01,-4.095476180034e-03,1.041912538225e+01
4031000000.000000,2.489916120000e-01,-5.902802166145e-01,-2.694699968823e-01,1.659724872261e+00,-2.047838488226e-02,-3.662966718743e+01,-3.662704335004e+01,-2.623837390992e-03,1.026883914814e+01
4032000000.000000,2.492667670000e-01,-5.999276291965e-01,-2.671107156333e-01,1.605617451428e+00,-1.784394863330e-02,-3.669342202085e+01,-3.669380219393e+01,3.801730827888e-04,1.055016933199e+01
4033000000.000000,2.561250240000e-01,-6.146629152125e-01,-2.645430799567e-01,1.551530232989e+00,-8.418055956744e-03,-3.676224452530e+01,-3.676056103782e+01,-1.683487483483e-03,1.088343352310e+01
4034000000.000000,2.375983340000e-01,-6.285316695725e-01,-2.617796996470e-01,1.497456232596e+00,-2.418136564700e-02,-3.683018728005e+01,-3.682731988171e+01,-2.867398347654e-03,1.068927093503e+01
4035000000.000000,2.493368930000e-01,-6.408467382715e-01,-2.588341429224e-01,1.443388715881e+00,-9.497249922361e-03,-3.689656986547e+01,-3.689407872560e+01,-2.491139872724e-03,1.089265342085e+01
4036000000.000000,2.470396380000e-01,-6.572777724955e-01,-2.557208161036e-01,1.389321215659e+00,-8.681178103638e-03,-3.696706839991e+01,-3.696083756948e+01,-6.230830430205e-03,1.070160079247e+01
4037000000.000000,2.571638070000e-01,-6.671858514485e-01,-2.524548375175e-01,1.335247547333e+00,4.708969482517e-03,-3.703105014719e+01,-3.702759641337e+01,-3.453733820308e-03,1.040889237280e+01
4038000000.000000,2.491630140000e-01,-6.799203785425e-01,-2.490519070260e-01,1.281161822464e+00,1.111069740441e-04,-3.709787039916e+01,-3.709435525726e+01,-3.515141894233e-03,1.048973528959e+01
4039000000.000000,2.305235490000e-01,-6.908146658895e-01,-2.455281726157e-01,1.227058460479e+00,-1.500462361574e-02,-3.716286804849e+01,-3.716111410115e+01,-1.753947338223e-03,1.091583950861e+01
4040000000.000000,2.404086190000e-01,-7.088632394165e-01,-2.419000954454e-01,1.172932198506e+00,-1.491476445411e-03,-3.723504288399e+01,-3.722787294504e+01,-7.169938948664e-03,1.077521766446e+01
4041000000.000000,2.265626460000e-01,-7.179396833975e-01,-2.381843147140e-01,1.118778099365e+00,-1.162166871399e-02,-3.729827342711e+01,-3.729463178893e+01,-3.641638182650e-03,1.053037457341e+01
4042000000.000000,2.265242900000e-01,-7.328511882135e-01,-2.343975136883e-01,1.064591557706e+00,-7.873223688323e-03,-3.736737147359e+01,-3.736139063282e+01,-5.980840768594e-03,1.041959720527e+01
4043000000.000000,2.256524860000e-01,-7.404664085395e-01,-2.305562881421e-01,1.010368304373e+00,-4.903802142087e-03,-3.742920994724e+01,-3.742814947671e+01,-1.060470538896e-03,1.043882397528e+01
4044000000.000000,2.295781730000e-01,-7.555421703685e-01,-2.266770183880e-01,9.561044090093e-01,2.901154612007e-03,-3.749854960444e+01,-3.749490832059e+01,-3.641283842505e-03,1.079658388349e+01
4045000000.000000,2.559924620000e-01,-7.675682596075e-01,-2.227757460066e-01,9.017962809918e-01,3.321671599336e-02,-3.756488382169e+01,-3.756166716448e+01,-3.216657210196e-03,1.056059034949e+01
4046000000.000000,2.226118610000e-01,-7.795867223495e-01,-2.188680562765e-01,8.474406687522e-01,3.743804723526e-03,-3.763125789667e+01,-3.762842600837e+01,-2.831888302978e-03,1.041528182655e+01
4047000000.000000,2.196757530000e-01,-7.896889276745e-01,-2.149689672005e-01,7.930346575734e-01,4.706785799544e-03,-3.769576611318e+01,-3.769518485226e+01,-5.812609181604e-04,1.064822706415e+01
4048000000.000000,2.117030490000e-01,-8.045312872145e-01,-2.110928259312e-01,7.385756659433e-01,6.102230687952e-04,-3.776506746435e+01,-3.776194369615e+01,-3.123768199330e-03,1.040221447211e+01
4049000000.000000,2.186895850000e-01,-8.114337929305e-01,-2.072532132777e-01,6.840614405628e-01,1.143637172234e-02,-3.782648419545e+01,-3.782870254004e+01,2.218344592862e-03,1.002516478389e+01
4050000000.000000,2.046345090000e-01,-8.214256075145e-01,-2.034628568770e-01,6.294900500989e-01,1.171652122988e-03,-3.789104740049e+01,-3.789546138393e+01,4.413983433800e-03,1.074074939554e+01
4051000000.000000,2.159980020000e-01,-8.372044677355e-01,-1.997335534933e-01,5.748598777875e-01,1.626444850669e-02,-3.796145643303e+01,-3.796222022782e+01,7.637947901031e-04,1.055296448247e+01
4052000000.000000,2.164059910000e-01,-8.447176331625e-01,-1.960761008138e-01,5.201696129800e-01,2.032989018624e-02,-3.802365986326e+01,-3.802897907170e+01,5.319208444419e-03,1.030096753597e+01
4053000000.000000,2.084161990000e-01,-8.572086074305e-01,-1.925002389914e-01,4.654182417389e-01,1.591596000855e-02,-3.809090220877e+01,-3.809573791559e+01,4.835706824117e-03,1.078066705287e+01
4054000000.000000,2.084773500000e-01,-8.706269144165e-01,-1.890146021060e-01,4.106050365776e-01,1.946274789399e-02,-3.815913372092e+01,-3.816249675948e+01,3.363038565588e-03,1.136483542084e+01
4055000000.000000,2.169004780000e-01,-8.903346450055e-01,-1.856266795930e-01,3.557295454444e-01,3.127379840698e-02,-3.823371694264e+01,-3.822925560337e+01,-4.461339267749e-03,1.118958549618e+01
4056000000.000000,2.135684120000e-01,-9.014259362505e-01,-1.823427876326e-01,3.007915800455e-01,3.122562436745e-02,-3.829974619928e+01,-3.829601444726e+01,-3.731752022944e-03,1.062487151767e+01
4057000000.000000,2.083086100000e-01,-9.139123763795e-01,-1.791680503812e-01,2.457912035975e-01,2.914055961881e-02,-3.836723301586e+01,-3.836277329115e+01,-4.459724711182e-03,1.062525860366e+01
4058000000.000000,2.061902490000e-01,-9.248840117935e-01,-1.761063908682e-01,1.907287181015e-01,3.008385813181e-02,-3.843326713677e+01,-3.842953213504e+01,-3.735001732380e-03,9.977090639424e+00
4059000000.000000,1.934642360000e-01,-9.291016426305e-01,-1.731605313048e-01,1.356046512205e-01,2.030370469518e-02,-3.849260883449e+01,-3.849629097893e+01,3.682144438372e-03,1.033552831356e+01
4060000000.000000,1.961062640000e-01,-9.444551158175e-01,-1.703320025002e-01,8.041974284213e-02,2.577426149980e-02,-3.856314721605e+01,-3.856304982281e+01,-9.739323815694e-05,1.119131012292e+01
4061000000.000000,1.749059570000e-01,-9.593060734795e-01,-1.676211619953e-01,2.517493140466e-02,7.284795004703e-03,-3.863324298515e+01,-3.862980866670e+01,-3.434318448868e-03,1.094966383036e+01
4062000000.000000,1.817891560000e-01,-9.715042468275e-01,-1.650272205159e-01,-3.012865994285e-02,1.676193548409e-02,-3.870074474985e+01,-3.869656751059e+01,-4.177239255576e-03,1.022061035506e+01
4063000000.000000,1.788949440000e-01,-9.770773824235e-01,-1.625482762736e-01,-8.548973727802e-02,1.634666772636e-02,-3.876167896278e+01,-3.876332635448e+01,1.647391702065e-03,1.000393829507e+01
4064000000.000000,1.902576290000e-01,-9.864392531145e-01,-1.601813566109e-01,-1.409068498749e-01,3.007627238906e-02,-3.882645794607e+01,-3.883008519837e+01,3.627252302891e-03,1.048633539083e+01
4065000000.000000,1.653033490000e-01,-9.979638924615e-01,-1.579224664668e-01,-1.963784041477e-01,7.380882533229e-03,-3.889345413969e+01,-3.889684404226e+01,3.389902571975e-03,1.079284021112e+01
4066000000.000000,1.770694780000e-01,-1.011070255552e+00,-1.557666431087e-01,-2.519026775115e-01,2.130283489132e-02,-3.896208477614e+01,-3.896360288615e+01,1.518110005911e-03,1.041955117766e+01
4067000000.000000,1.661351020000e-01,-1.017800406234e+00,-1.537080165413e-01,-3.074778321084e-01,1.242708545871e-02,-3.902439008142e+01,-3.903036173004e+01,5.971648615791e-03,1.068556254631e+01
4068000000.000000,1.707735710000e-01,-1.034149743893e+00,-1.517398750089e-01,-3.631019283503e-01,1.903369599109e-02,-3.909636351532e+01,-3.909712057392e+01,7.570586036181e-04,1.103746769461e+01
4069000000.000000,1.764131650000e-01,-1.045206209804e+00,-1.498547349904e-01,-4.187729382329e-01,2.655843000961e-02,-3.916309099111e+01,-3.916387941781e+01,7.884266989180e-04,1.072528318397e+01
4070000000.000000,1.571377220000e-01,-1.057540797298e+00,-1.480444150544e-01,-4.744887583790e-01,9.093306945634e-03,-3.923114139875e+01,-3.923063826170e+01,-5.031370524904e-04,1.025281651847e+01
4071000000.000000,1.653847430000e-01,-1.062572617476e+00,-1.463001129922e-01,-5.302472227731e-01,1.908463000777e-02,-3.929193168333e+01,-3.929739710559e+01,5.465422264237e-03,1.056363460718e+01
4072000000.000000,1.607360680000e-01,-1.078729988036e+00,-1.446124855774e-01,-5.860461151495e-01,1.612358242257e-02,-3.936388794626e+01,-3.936415594948e+01,2.680032165614e-04,1.065804491112e+01
4073000000.000000,1.603259170000e-01,-1.084869601625e+00,-1.429717303697e-01,-6.418831810017e-01,1.735418663030e-02,-3.942586462570e+01,-3.943091479337e+01,5.050167664237e-03,1.043093460673e+01
4074000000.000000,1.755591460000e-01,-1.098098954126e+00,-1.413676689344e-01,-6.977561391818e-01,3.419147706563e-02,-3.949496693639e+01,-3.949767363726e+01,2.706700871826e-03,1.113800878866e+01
4075000000.000000,1.684899000000e-01,-1.113054435909e+00,-1.397898309065e-01,-7.536626930620e-01,2.870006909345e-02,-3.956582897205e+01,-3.956443248115e+01,-1.396490902607e-03,1.030934267253e+01
4076000000.000000,1.380150870000e-01,-1.115805572890e+00,-1.382275382930e-01,-8.096005412313e-01,-2.124512929819e-04,-3.962451795720e+01,-3.963119132504e+01,6.673367835887e-03,1.034724768418e+01
4077000000.000000,1.622375590000e-01,-1.131177090504e+00,-1.366699894586e-01,-8.655673877050e-01,2.556756954144e-02,-3.969585632129e+01,-3.969795016892e+01,2.093847637028e-03,1.102869560259e+01
4078000000.000000,1.270819880000e-01,-1.142435838832e+00,-1.351063422455e-01,-9.215609516244e-01,-8.024354245493e-03,-3.976310863353e+01,-3.976470901281e+01,1.600379278393e-03,1.060265529833e+01
4079000000.000000,1.435836710000e-01,-1.152402397755e+00,-1.335257956851e-01,-9.775789764291e-01,1.005787531486e-02,-3.982909321726e+01,-3.983146785670e+01,2.374639439516e-03,1.059479588790e+01
4080000000.000000,1.219810720000e-01,-1.163515683683e+00,-1.319176698053e-01,-1.033619238484e+00,-9.936597805287e-03,-3.989624676525e+01,-3.989822670059e+01,1.979935345105e-03,1.045177948670e+01
4081000000.000000,1.252977790000e-01,-1.171642753645e+00,-1.302714830424e-01,-1.089679555149e+00,-4.973704042449e-03,-3.996043415187e+01,-3.996498554448e+01,4.551392607596e-03,1.061153338301e+01
4082000000.000000,1.294737020000e-01,-1.184725591173e+00,-1.285770267996e-01,-1.145757792272e+00,8.966752003635e-04,-4.002959522652e+01,-4.003174438837e+01,2.149161845203e-03,1.084460057828e+01
4083000000.000000,1.084118270000e-01,-1.195747707713e+00,-1.268244367200e-01,-1.201851871112e+00,-1.841260971998e-02,-4.009671142190e+01,-4.009850323226e+01,1.791810353829e-03,1.084191532507e+01
4084000000.000000,1.139248140000e-01,-1.208767134924e+00,-1.250042602747e-01,-1.257959774665e+00,-1.107944627468e-02,-4.016583875267e+01,-4.016526207615e+01,-5.766765215967e-04,1.063714171691e+01
4085000000.000000,1.090042390000e-01,-1.217190290513e+00,-1.231075203029e-01,-1.314079553404e+00,-1.410328130287e-02,-4.023038168700e+01,-4.023202092003e+01,1.639233039214e-03,1.078046740520e+01
4086000000.000000,1.246137850000e-01,-1.231988927975e+00,-1.211257741483e-01,-1.370209330424e+00,3.488010851713e-03,-4.030131010148e+01,-4.029877976392e+01,-2.530337553758e-03,1.049008030456e+01
4087000000.000000,1.211758250000e-01,-1.236744774803e+00,-1.190511681101e-01,-1.426347305996e+00,2.124656889941e-03,-4.036220392388e+01,-4.036553860781e+01,3.334683935321e-03,1.040350267236e+01
4088000000.000000,9.973780300000e-02,-1.250440767136e+00,-1.168764869283e-01,-1.482491761531e+00,-1.713868392832e-02,-4.043204437175e+01,-4.043229745170e+01,2.530799555416e-04,1.117432196439e+01
4089000000.000000,8.697873900000e-02,-1.264871689000e+00,-1.145951980776e-01,-1.538641062967e+00,-2.761645907765e-02,-4.050262459505e+01,-4.049905629559e+01,-3.568299455878e-03,1.067002996047e+01
4090000000.000000,9.905998000000e-02,-1.272222416040e+00,-1.122014906708e-01,-1.594793663577e+00,-1.314151067077e-02,-4.056612792269e+01,-4.056581513948e+01,-3.127832165433e-04,1.025315627802e+01
4091000000.000000,9.873878000000e-02,-1.281409607505e+00,-1.096903088231e-01,-1.650948106219e+00,-1.095152882314e-02,-4.063146955680e+01,-4.063257398337e+01,1.104426565107e-03,1.082564964123e+01
4092000000.000000,1.084247690000e-01,-1.295952180106e+00,-1.070573793545e-01,-1.707103025044e+00,1.367389645486e-03,-4.070216704823e+01,-4.069933282726e+01,-2.834220971920e-03,1.097274677779e+01
4093000000.000000,6.414910400000e-02,-1.306988169722e+00,-1.042992337521e-01,-1.763257146669e+00,-4.015012975208e-02,-4.076935715947e+01,-4.076609167114e+01,-3.265488324608e-03,1.028106567386e+01
4094000000.000000,9.204872500000e-02,-1.312841595871e+00,-1.014132243539e-01,-1.819409290847e+00,-9.364499353920e-03,-4.083136272980e+01,-4.083285051503e+01,1.487785237373e-03,1.035089228928e+01
4095000000.000000,9.860471000000e-02,-1.324760094444e+00,-9.839753475101e-02,-1.875558370644e+00,2.071752489905e-04,-4.089943030817e+01,-4.089960935892e+01,1.790507565573e-04,1.076899585532e+01
4096000000.000000,6.581584600000e-02,-1.335874687624e+00,-9.525118444270e-02,-1.931703392156e+00,-2.943533844269e-02,-4.096668992286e+01,-4.096636820281e+01,-3.217200474879e-04,1.079755362676e+01
4097000000.000000,6.487884800000e-02,-1.348161071894e+00,-9.197402782487e-02,-1.987843453796e+00,-2.709517982487e-02,-4.103511636877e+01,-4.103312704670e+01,-1.989322068084e-03,1.043915980528e+01
4098000000.000000,6.962224800000e-02,-1.354782685640e+00,-8.856674760550e-02,-2.043977745156e+00,-1.894449960550e-02,-4.109787227387e+01,-4.109988589059e+01,2.013616714422e-03,1.055451056308e+01
4099000000.000000,6.837974900000e-02,-1.368530871569e+00,-8.503084281436e-02,-2.100105545510e+00,-1.665109381435e-02,-4.116774826016e+01,-4.116664473448e+01,-1.103525679454e-03,1.130720587811e+01
4100000000.000000,5.737980200000e-02,-1.384624748521e+00,-8.136861156168e-02,-2.156226221952e+00,-2.398880956168e-02,-4.123996281355e+01,-4.123340357837e+01,-6.559235185193e-03,1.051181816161e+01
4101000000.000000,6.984440900000e-02,-1.388392592696e+00,-7.758312877296e-02,-2.212339227232e+00,-7.738719772963e-03,-4.129984366301e+01,-4.130016242225e+01,3.187592486000e-04,9.828625102663e+00
4102000000.000000,5.378876400000e-02,-1.395917018846e+00,-7.367821913110e-02,-2.268444097297e+00,-1.988945513111e-02,-4.136347295922e+01,-4.136692126614e+01,3.448306922756e-03,1.095796710150e+01
4103000000.000000,4.706186200000e-02,-1.413893247117e+00,-6.965842549472e-02,-2.324540448589e+00,-2.259656349472e-02,-4.143754553878e+01,-4.143368011003e+01,-3.865428751205e-03,1.101963831896e+01
4104000000.000000,5.556116300000e-02,-1.422210000170e+00,-6.552897308618e-02,-2.380627975125e+00,-9.967810086177e-03,-4.150194981837e+01,-4.150043895392e+01,-1.510864451987e-03,1.053192404884e+01
4105000000.000000,2.909273200000e-02,-1.434075311190e+00,-6.129572976784e-02,-2.436706445396e+00,-3.220299776784e-02,-4.156989359966e+01,-4.156719779781e+01,-2.695801853633e-03,1.028003722258e+01
4106000000.000000,2.625739100000e-02,-1.439245033855e+00,-5.696516273921e-02,-2.492775699108e+00,-3.070777173921e-02,-4.163113257604e+01,-4.163395664170e+01,2.824065657336e-03,9.932331829276e+00
4107000000.000000,3.962144000000e-02,-1.446759475598e+00,-5.254429200811e-02,-2.548835643819e+00,-1.292285200811e-02,-4.169470696250e+01,-4.170071548559e+01,6.008523092447e-03,1.066927285630e+01
4108000000.000000,3.832812800000e-02,-1.461208518387e+00,-4.804064101408e-02,-2.604886251474e+00,-9.712513014075e-03,-4.176520661294e+01,-4.176747432948e+01,2.267716536871e-03,1.079606725467e+01
4109000000.000000,3.497045200000e-02,-1.470334946818e+00,-4.346218477314e-02,-2.660927554899e+00,-8.491732773142e-03,-4.183037434479e+01,-4.183423317337e+01,3.858828570266e-03,1.115320238578e+01
4110000000.000000,3.167783400000e-02,-1.489290400323e+00,-3.881729593465e-02,-2.716959644255e+00,-7.139461934651e-03,-4.190536188766e+01,-4.190099201725e+01,-4.369870402236e-03,1.104771323505e+01
4111000000.000000,2.994491100000e-02,-1.497109497165e+00,-3.411468916348e-02,-2.772982663505e+00,-4.169778163480e-03,-4.196920400375e+01,-4.196775086114e+01,-1.453142605008e-03,1.036279204815e+01
4112000000.000000,1.760580300000e-02,-1.507475923160e+00,-2.936336422160e-02,-2.828996806895e+00,-1.175756122160e-02,-4.203558457313e+01,-4.203450970503e+01,-1.074868101199e-03,1.037230329304e+01
4113000000.000000,1.536899999928e-05,-1.515432052481e+00,-2.457254816329e-02,-2.885002315493e+00,-2.455717916329e-02,-4.209954621105e+01,-4.210126854892e+01,1.722337867690e-03,1.051570232926e+01
4114000000.000000,1.399026500000e-02,-1.527617468996e+00,-1.975163704496e-02,-2.940999473798e+00,-5.761372044963e-03,-4.216772878587e+01,-4.216802739281e+01,2.986069364965e-04,1.089321352946e+01
4115000000.000000,-5.143990000000e-03,-1.540333919934e+00,-1.491013752139e-02,-2.996988606433e+00,-2.005412752138e-02,-4.223643436944e+01,-4.223478623670e+01,-1.648132747206e-03,1.045894592314e+01
4116000000.000000,6.386619000001e-03,-1.547077858549e+00,-1.005760874013e-02,-3.052970074951e+00,-3.670989740133e-03,-4.229915977658e+01,-4.230154508059e+01,2.385304008406e-03,1.110702976186e+01
4117000000.000000,-1.141706999999e-03,-1.567953304015e+00,-5.203604875888e-03,-3.108944274764e+00,-6.345311875887e-03,-4.237600942186e+01,-4.236830392448e+01,-7.705497381892e-03,1.095550927529e+01
4118000000.000000,-6.442947000000e-03,-1.572807291121e+00,-3.576186976879e-04,3.118273674978e+00,-6.800565697688e-03,-4.243683076640e+01,-4.243506276836e+01,-1.767998036406e-03,9.652105336695e+00
4119000000.000000,-8.199928000001e-03,-1.577316909934e+00,4.470973511726e-03,3.062312705465e+00,-3.728954488273e-03,-4.249730135473e+01,-4.250182161225e+01,4.520257525925e-03,1.023387485386e+01
4120000000.000000,-7.904599999955e-05,-1.589493924321e+00,9.272965339458e-03,3.006357643944e+00,9.193919339459e-03,-4.256543343064e+01,-4.256858045614e+01,3.147025506586e-03,1.096183421571e+01
4121000000.000000,-1.019305800000e-02,-1.603162663328e+00,1.403937162323e-02,2.950407987491e+00,3.846313623226e-03,-4.263505182609e+01,-4.263533930003e+01,2.874739356500e-04,1.109962427314e+01
4122000000.000000,-2.422896300000e-02,-1.617081485190e+00,1.876147754186e-02,2.894463212516e+00,-5.467485458139e-03,-4.270491542293e+01,-4.270209814392e+01,-2.817279012270e-03,1.068374460447e+01
4123000000.000000,-7.269621000000e-03,-1.625533347015e+00,2.343088513425e-02,2.838522776929e+00,1.616126413425e-02,-4.276930772034e+01,-4.276885698781e+01,-4.507325357750e-04,1.035442925504e+01
4124000000.000000,-4.475193200000e-02,-1.635321990336e+00,2.803955701719e-02,2.782586122143e+00,-1.671237498281e-02,-4.283503301845e+01,-4.283561583170e+01,5.828132462469e-04,1.078849861925e+01
4125000000.000000,-4.235687100000e-02,-1.649235517035e+00,3.257985707326e-02,2.726652674927e+00,-9.777013926737e-03,-4.290487999237e+01,-4.290237467559e+01,-2.505316780251e-03,1.067643256844e+01
4126000000.000000,-2.149181400000e-02,-1.657621725785e+00,3.704458789514e-02,2.670721849098e+00,1.555277389514e-02,-4.296919702694e+01,-4.296913351947e+01,-6.350747026573e-05,1.028909153887e+01
4127000000.000000,-3.363750100000e-02,-1.666672426746e+00,4.142702484075e-02,2.614793047075e+00,7.789523840755e-03,-4.303417652993e+01,-4.303589236336e+01,1.715833434737e-03,1.097342205319e+01
4128000000.000000,-4.086001200000e-02,-1.683661626405e+00,4.572094652958e-02,2.558865661290e+00,4.860934529582e-03,-4.310709311537e+01,-4.310265120725e+01,-4.441908120889e-03,1.094325118391e+01
4129000000.000000,-2.719995300000e-02,-1.692335405242e+00,4.992066166739e-02,2.502939075468e+00,2.272070866740e-02,-4.317169348003e+01,-4.316941005114e+01,-2.283428890642e-03,1.041760310021e+01
4130000000.000000,-4.004692200000e-02,-1.702720092382e+00,5.402103210247e-02,2.447012665796e+00,1.397411010247e-02,-4.323800457684e+01,-4.323616889503e+01,-1.835681813859e-03,1.105490331725e+01
4131000000.000000,-5.088217900000e-02,-1.719402143937e+00,5.801749204552e-02,2.391085801973e+00,7.135313045525e-03,-4.331061349222e+01,-4.330292773892e+01,-7.685753303555e-03,1.053099652211e+01
4132000000.000000,-3.686350400000e-02,-1.723201679990e+00,6.190606340082e-02,2.335157848169e+00,2.504255940082e-02,-4.337034098208e+01,-4.336968658281e+01,-6.543992717809e-04,9.985656198431e+00
4133000000.000000,-5.837121100000e-02,-1.733027962482e+00,6.568336719740e-02,2.279228163901e+00,7.312156197403e-03,-4.343609694884e+01,-4.343644542670e+01,3.484778569458e-04,1.082088311614e+01
4134000000.000000,-5.941983700000e-02,-1.747319164264e+00,6.934663112367e-02,2.223296104831e+00,9.926794123666e-03,-4.350632020969e+01,-4.350320427058e+01,-3.115939106216e-03,1.036734996779e+01
4135000000.000000,-4.993681100000e-02,-1.751440784075e+00,7.289369319185e-02,2.167361023510e+00,2.295688219185e-02,-4.356637691082e+01,-4.356996311447e+01,3.586203650492e-03,1.028447244520e+01
4136000000.000000,-5.801476000000e-02,-1.764683821823e+00,7.632300158651e-02,2.111422270070e+00,1.830824158651e-02,-4.363555870201e+01,-4.363672195836e+01,1.163256351816e-03,1.125632264563e+01
4137000000.000000,-7.643829400000e-02,-1.781010075573e+00,7.963361077615e-02,2.055479192888e+00,3.195316776144e-03,-4.370782803294e+01,-4.370348080225e+01,-4.347230691799e-03,1.091901707608e+01
4138000000.000000,-7.209119400000e-02,-1.790005106293e+00,8.282517397710e-02,1.999531139218e+00,1.073397997711e-02,-4.377277111733e+01,-4.377023964614e+01,-2.531471193144e-03,9.885264840879e+00
4139000000.000000,-6.599504400000e-02,-1.793330240119e+00,8.589793209656e-02,1.943577455822e+00,1.990288809656e-02,-4.383204993455e+01,-4.383699849003e+01,4.948555474179e-03,1.036446606646e+01
4140000000.000000,-5.774387600000e-02,-1.808335178484e+00,8.885269927890e-02,1.887617489598e+00,3.110882327890e-02,-4.390301483914e+01,-4.390375733392e+01,7.424947734052e-04,1.149069495042e+01
4141000000.000000,-6.446624700000e-02,-1.825799703872e+00,9.169084522699e-02,1.831650588212e+00,2.722459822699e-02,-4.397644626592e+01,-4.397051617781e+01,-5.930088111832e-03,1.103188060958e+01
4142000000.000000,-6.927143500000e-02,-1.835024489961e+00,9.441427445327e-02,1.775676100761e+00,2.514283945326e-02,-4.404164553946e+01,-4.403727502169e+01,-4.370517762389e-03,1.021237341610e+01
4143000000.000000,-8.867370600000e-02,-1.842174963317e+00,9.702540265864e-02,1.719693378458e+00,8.351696658640e-03,-4.410477873512e+01,-4.410403386558e+01,-7.448695331362e-04,1.039339459734e+01
4144000000.000000,-8.875663100000e-02,-1.853657413000e+00,9.952713044157e-02,1.663701775349e+00,1.077049944157e-02,-4.417225278791e+01,-4.417079270947e+01,-1.460078436203e-03,1.032586612339e+01
4145000000.000000,-8.875960800000e-02,-1.859940894562e+00,1.019228145446e-01,1.607700649082e+00,1.316320654464e-02,-4.423453739574e+01,-4.423755155336e+01,3.014157623582e-03,1.065885056914e+01
4146000000.000000,-9.292494500000e-02,-1.875588065939e+00,1.042162368683e-01,1.551689361713e+00,1.129129186835e-02,-4.430619585448e+01,-4.430431039725e+01,-1.885457233563e-03,1.064163192860e+01
