freq_hz,h1_effective_abs_db,h1_effective_phase_rad,h1_effective_group_delay_ns,plan_c_effective_abs_db,plan_c_effective_phase_rad,plan_c_effective_group_delay_ns
4058898925.781250,1.947513551933e-01,-7.211860656068e+00,1.068257451474e+00,-2.969503311764e-01,-9.365175030583e+00,1.748706860540e+00
4059082031.250000,1.936809951198e-01,-7.213546414407e+00,1.954419629221e+00,-3.101206093685e-01,-9.369822885968e+00,3.214219958095e+00
4059265136.718750,1.941648129286e-01,-7.216357719312e+00,2.443581151339e+00,-3.060610906710e-01,-9.372570858079e+00,2.338890910523e+00
4059448242.187500,1.946486037895e-01,-7.219169024217e+00,2.443581151342e+00,-2.883881154886e-01,-9.375204606551e+00,1.176273615178e+00
4059631347.656250,1.951323677056e-01,-7.221980329122e+00,2.443581151343e+00,-2.795702989250e-01,-9.375277429769e+00,4.313331677545e+00
4059814453.125000,1.956161046797e-01,-7.224791634027e+00,2.443581151340e+00,-2.793881383353e-01,-9.385129458438e+00,5.099199015833e+00
4059997558.593750,1.960998147148e-01,-7.227602938932e+00,2.404125421979e+00,-2.934043350428e-01,-9.387010539755e+00,3.053747096449e+00
4060180664.062500,1.922799582009e-01,-7.230323457340e+00,2.364136507086e+00,-3.030339195381e-01,-9.392156042504e+00,3.087385800740e+00
4060363769.531250,1.884002249178e-01,-7.233042748904e+00,2.363603321553e+00,-2.931987571287e-01,-9.394114525510e+00,2.315211382514e+00
4060546875.000000,1.845187578967e-01,-7.235762040468e+00,2.363603321556e+00,-3.012048825334e-01,-9.397483277175e+00,5.325876321507e+00
4060729980.468750,1.806355555875e-01,-7.238481332033e+00,2.363603321557e+00,-3.083130670440e-01,-9.406369213443e+00,2.736035526947e+00
4060913085.937500,1.767506164377e-01,-7.241200623597e+00,2.252704473426e+00,-3.329728971220e-01,-9.403778816075e+00,1.064490487453e+00
4061096191.406250,1.755682987515e-01,-7.243664740107e+00,2.041602605163e+00,-3.152377400056e-01,-9.408818575378e+00,3.716849958500e+00
4061279296.875000,1.768289620176e-01,-7.245898292356e+00,1.941399585028e+00,-3.009730976575e-01,-9.412331180716e+00,3.010750365917e+00
4061462402.343750,1.780894423386e-01,-7.248131844605e+00,1.941399585025e+00,-2.931632475540e-01,-9.415746225206e+00,1.876387739365e+00
4061645507.812500,1.793497397676e-01,-7.250365396853e+00,1.941399585025e+00,-3.060746540966e-01,-9.416648694831e+00,1.152402734245e+00
4061828613.281250,1.806098543576e-01,-7.252598949102e+00,1.907658544821e+00,-2.967003932408e-01,-9.418397870687e+00,3.647180616071e+00
4062011718.750000,1.817552450369e-01,-7.254754864190e+00,1.380454791619e+00,-2.909764240998e-01,-9.425040752323e+00,3.375811228251e+00
4062194824.218750,1.812253690428e-01,-7.255775335796e+00,8.869920786250e-01,-2.964210375410e-01,-9.426165515039e+00,8.093215979365e-01
4062377929.687500,1.806954607220e-01,-7.256795807401e+00,8.869920786250e-01,-2.941707635418e-01,-9.426902977997e+00,1.251726692615e+00
4062561035.156250,1.801655200707e-01,-7.257816279007e+00,8.869920786250e-01,-2.951355803461e-01,-9.429045702086e+00,1.865000053370e+00
4062744140.625000,1.796355470848e-01,-7.258836750613e+00,8.869920786254e-01,-2.923145641125e-01,-9.431194289374e+00,2.625601663781e+00
4062927246.093750,1.791055417604e-01,-7.259857222218e+00,1.068694848711e+00,-3.069500029713e-01,-9.435087135849e+00,1.877924065520e+00
4063110351.562500,1.801495639419e-01,-7.261295786662e+00,1.370192807930e+00,-3.038612148416e-01,-9.435515338530e+00,1.360273795600e+00
4063293457.031250,1.822309450779e-01,-7.263009996383e+00,1.489987997061e+00,-2.926947244481e-01,-9.438217086652e+00,2.368781556828e+00
4063476562.500000,1.843118275765e-01,-7.264724206104e+00,1.489987997058e+00,-2.840588389459e-01,-9.440965836628e+00,2.607621889578e+00
4063659667.968750,1.863922116765e-01,-7.266438415825e+00,1.489987997061e+00,-2.842803930041e-01,-9.444217149473e+00,2.285006120813e+00
4063842773.437500,1.884720976167e-01,-7.268152625547e+00,1.514312546508e+00,-2.736996120626e-01,-9.446223569863e+00,1.718642457559e+00
4064025878.906250,1.896127423664e-01,-7.269922805355e+00,1.686420207691e+00,-2.772463835862e-01,-9.448171696240e+00,2.089357901446e+00
4064208984.375000,1.850484968560e-01,-7.272033029845e+00,1.834203319427e+00,-2.615062251723e-01,-9.451031122182e+00,2.448781792319e+00
4064392089.843750,1.804818516731e-01,-7.274143254335e+00,1.834203319427e+00,-2.937685619201e-01,-9.453806272575e+00,3.208311066031e+00
4064575195.312500,1.759128042931e-01,-7.276253478825e+00,1.834203319427e+00,-2.876024037724e-01,-9.458413353488e+00,2.747564955745e+00
4064758300.781250,1.713413521875e-01,-7.278363703315e+00,1.834203319425e+00,-2.894031721988e-01,-9.460128340358e+00,2.589724125832e+00
4064941406.250000,1.667674928236e-01,-7.280473927804e+00,1.919794631264e+00,-3.003045373189e-01,-9.464372234070e+00,3.020961774681e+00
4065124511.718750,1.667692389668e-01,-7.282781095436e+00,2.045664207496e+00,-3.017011799733e-01,-9.467079486343e+00,2.061429608830e+00
4065307617.187500,1.689245101883e-01,-7.285180942193e+00,2.085942471890e+00,-2.813096804616e-01,-9.469115524193e+00,3.319122801872e+00
4065490722.656250,1.710792467448e-01,-7.287580788951e+00,2.085942471889e+00,-2.367117593094e-01,-9.474716692259e+00,3.164550136847e+00
4065673828.125000,1.732334489015e-01,-7.289980635708e+00,2.085942471889e+00,-2.818655053613e-01,-9.476397062862e+00,2.248943923147e+00
4065856933.593750,1.753871169233e-01,-7.292380482466e+00,1.974990379497e+00,-2.735060120758e-01,-9.479891447416e+00,3.195850938456e+00
4066040039.062500,1.766319402676e-01,-7.294525031656e+00,1.467587517949e+00,-2.749961281764e-01,-9.483750623773e+00,2.025054733677e+00
4066223144.531250,1.746307245974e-01,-7.295757359051e+00,1.071136748793e+00,-2.776264542615e-01,-9.484551040000e+00,1.691522331728e+00
4066406250.000000,1.726290477439e-01,-7.296989686447e+00,1.071136748797e+00,-2.774928598986e-01,-9.487642767911e+00,6.970331793630e-01
4066589355.468750,1.706269094946e-01,-7.298222013842e+00,1.071136748797e+00,-2.818243638285e-01,-9.486154893258e+00,1.011060104997e+00
4066772460.937500,1.686243096365e-01,-7.299454341237e+00,1.071136748793e+00,-2.900206935802e-01,-9.489969188076e+00,3.100775306871e+00
4066955566.406250,1.666212479569e-01,-7.300686668633e+00,1.650853133164e+00,-2.781142139827e-01,-9.493289687881e+00,1.838553503784e+00
4067138671.875000,1.667784751444e-01,-7.303252906722e+00,2.416323711122e+00,-2.730060382393e-01,-9.494199646704e+00,3.000552742607e+00
4067321777.343750,1.676279265428e-01,-7.306246559858e+00,2.602077904708e+00,-2.728177520803e-01,-9.500193873271e+00,4.759597595462e+00
4067504882.812500,1.684772948758e-01,-7.309240212994e+00,2.602077904708e+00,-2.773230488680e-01,-9.505151343609e+00,3.473711673742e+00
4067687988.281250,1.693265801596e-01,-7.312233866130e+00,2.602077904708e+00,-2.588335616955e-01,-9.508186783726e+00,2.945068590729e+00
4067871093.750000,1.701757824104e-01,-7.315227519265e+00,2.477404672835e+00,-2.725761039350e-01,-9.511927861565e+00,3.379691807274e+00
4068054199.218750,1.710793264591e-01,-7.317934302888e+00,2.056211321911e+00,-2.629629412686e-01,-9.515963357178e+00,2.420644332819e+00
4068237304.687500,1.721122044961e-01,-7.319958802261e+00,1.759691202863e+00,-2.469802147663e-01,-9.517497694416e+00,2.236785417329e+00
4068420410.156250,1.731449597236e-01,-7.321983301634e+00,1.759691202865e+00,-2.644032590597e-01,-9.521110135963e+00,3.002242969158e+00
4068603515.625000,1.741775921707e-01,-7.324007801008e+00,1.759691202863e+00,-2.436484988620e-01,-9.524405768969e+00,2.879113684204e+00
4068786621.093750,1.752101018666e-01,-7.326032300381e+00,1.759691202863e+00,-2.548345825097e-01,-9.527734893580e+00,2.427731729050e+00
4068969726.562500,1.762424888406e-01,-7.328056799754e+00,1.844584885695e+00,-2.475443544761e-01,-9.529991909714e+00,1.520419897546e+00
4069152832.031250,1.734700276329e-01,-7.330276637045e+00,1.946294569596e+00,-2.577527532078e-01,-9.531233335949e+00,2.491555382306e+00
4069335937.500000,1.699425909552e-01,-7.332535167470e+00,1.963110570668e+00,-2.589172321742e-01,-9.535724906847e+00,2.898720407505e+00
4069519042.968750,1.664137211640e-01,-7.334793697895e+00,1.963110570671e+00,-2.569702053665e-01,-9.537903208070e+00,2.667607441044e+00
4069702148.437500,1.628834170945e-01,-7.337052228320e+00,1.963110570671e+00,-2.597804170048e-01,-9.541862994693e+00,3.875658497362e+00
4069885253.906250,1.593516775802e-01,-7.339310758745e+00,1.746153220905e+00,-2.940069177992e-01,-9.546820986583e+00,3.792860714161e+00
4070068359.375000,1.577017326119e-01,-7.341070076561e+00,1.165017462609e+00,-2.475699280988e-01,-9.550590257893e+00,1.571415406789e+00
4070251464.843750,1.592122949154e-01,-7.341991430353e+00,8.008390540771e-01,-2.441727138608e-01,-9.550436768149e+00,-9.920715881528e-01
4070434570.312500,1.607225945629e-01,-7.342912784145e+00,8.008390540802e-01,-2.743245308051e-01,-9.548307529759e+00,1.582978006623e+00
4070617675.781250,1.622326316456e-01,-7.343834137938e+00,8.008390540802e-01,-2.399481351085e-01,-9.554079154924e+00,3.448129653534e+00
4070800781.250000,1.637424062548e-01,-7.344755491730e+00,8.008390540771e-01,-2.407406728344e-01,-9.556241576723e+00,7.713703432842e-01
4070983886.718750,1.652519184818e-01,-7.345676845522e+00,1.608272024167e+00,-2.512778361672e-01,-9.555854055854e+00,2.546552428498e+00
4071166992.187500,1.646086236173e-01,-7.348456079310e+00,2.493615193123e+00,-2.432021969183e-01,-9.562101120474e+00,4.752602915220e+00
4071350097.656250,1.637575358050e-01,-7.351414582220e+00,2.571525391993e+00,-2.493738779818e-01,-9.566789658201e+00,2.591210956462e+00
4071533203.125000,1.629063645906e-01,-7.354373085130e+00,2.571525391993e+00,-2.386869748155e-01,-9.568063422210e+00,1.980900465106e+00
4071716308.593750,1.620551099578e-01,-7.357331588041e+00,2.571525391993e+00,-2.470166746347e-01,-9.571347653085e+00,3.607016663218e+00
4071899414.062500,1.612037718901e-01,-7.360290090951e+00,2.212259436836e+00,-2.539586740010e-01,-9.576363063605e+00,3.427200987939e+00
4072082519.531250,1.607022232649e-01,-7.362421933251e+00,1.415071666520e+00,-2.342531206261e-01,-9.579233543793e+00,1.873986520547e+00
4072265625.000000,1.606271235296e-01,-7.363546130076e+00,9.771498513640e-01,-2.463340488997e-01,-9.580675052584e+00,2.024503143442e+00
4072448730.468750,1.605520231450e-01,-7.364670326900e+00,9.771498513636e-01,-2.307283830663e-01,-9.583891867183e+00,1.117966980651e+00
4072631835.937500,1.604769221110e-01,-7.365794523724e+00,9.771498513632e-01,-2.340780558097e-01,-9.583247462389e+00,1.094717755526e+00
4072814941.406250,1.604018204277e-01,-7.366918720548e+00,9.771498513636e-01,-2.336409867172e-01,-9.586410781191e+00,1.558364170687e+00
4072998046.875000,1.603267180951e-01,-7.368042917372e+00,1.535315390607e+00,-2.640912703325e-01,-9.586833213436e+00,2.791331947971e+00
4073181152.343750,1.630874343413e-01,-7.370451437017e+00,2.099498887144e+00,-2.259669510633e-01,-9.592833555562e+00,3.590044574271e+00
4073364257.812500,1.658778335169e-01,-7.372873803808e+00,2.105516844437e+00,-2.101368231406e-01,-9.595093802543e+00,2.552841163025e+00
4073547363.281250,1.686673365463e-01,-7.375296170599e+00,2.105516844440e+00,-2.052170654900e-01,-9.598707569510e+00,2.859003527010e+00
4073730468.750000,1.714559440049e-01,-7.377718537390e+00,2.105516844440e+00,-2.035943147870e-01,-9.601672287267e+00,2.698840363213e+00
4073913574.218750,1.742436564676e-01,-7.380140904181e+00,2.178043454458e+00,-2.071071815936e-01,-9.604917523410e+00,2.437215548340e+00
4074096679.687500,1.748759446852e-01,-7.382730152611e+00,2.315404458280e+00,-2.101084194784e-01,-9.607280250008e+00,3.144111002387e+00
4074279785.156250,1.735818555145e-01,-7.385468583114e+00,2.380238852082e+00,-2.045069942480e-01,-9.612152032219e+00,2.331721254293e+00
4074462890.625000,1.722875735119e-01,-7.388207013616e+00,2.380238852086e+00,-1.939928109026e-01,-9.612645473418e+00,2.982125833469e+00
4074645996.093750,1.709930986200e-01,-7.390945444118e+00,2.380238852086e+00,-2.042935183232e-01,-9.619013817823e+00,5.712717118291e+00
4074829101.562500,1.696984307812e-01,-7.393683874620e+00,2.315492792003e+00,-2.138786069614e-01,-9.625790270877e+00,2.460404265105e+00
4075012207.031250,1.681185369053e-01,-7.396273326304e+00,1.344301890785e+00,-1.986333572472e-01,-9.624675137132e+00,7.588308640907e-01
4075195312.500000,1.625461843385e-01,-7.396777074531e+00,4.378570496474e-01,-2.102561010757e-01,-9.627536318827e+00,1.654901309656e+00
4075378417.968750,1.569702545852e-01,-7.397280822757e+00,4.378570496505e-01,-2.053007174026e-01,-9.628483017355e+00,1.105277068712e+00
4075561523.437500,1.513907430496e-01,-7.397784570984e+00,4.378570496505e-01,-2.075871637259e-01,-9.630079529510e+00,1.069464670591e+00
4075744628.906250,1.458076451271e-01,-7.398288319210e+00,4.378570496474e-01,-2.262980930004e-01,-9.630943824742e+00,6.923854065134e-01
4075927734.375000,1.402209562044e-01,-7.398792067437e+00,1.045792093977e+00,-2.159691163837e-01,-9.631672688378e+00,2.080001626640e+00
4076110839.843750,1.407032330739e-01,-7.400694656681e+00,2.050090074702e+00,-1.975158530096e-01,-9.635729848543e+00,3.487424694438e+00
4076293945.312500,1.451421814546e-01,-7.403509265619e+00,2.446453011095e+00,-2.198702854567e-01,-9.639697152098e+00,6.497141367185e+00
4076477050.781250,1.495788624570e-01,-7.406323874557e+00,2.446453011092e+00,-1.793912225492e-01,-9.650679583593e+00,2.732476677375e+00
4076660156.250000,1.540132783961e-01,-7.409138483495e+00,2.446453011092e+00,-1.972540744049e-01,-9.645984502188e+00,-7.960783573795e-01
4076843261.718750,1.584454315835e-01,-7.411953092433e+00,2.399324146651e+00,-1.519551343829e-01,-9.648847830234e+00,3.009944881435e+00
4077026367.187500,1.613124295657e-01,-7.414659259212e+00,2.072040365819e+00,-1.941552304941e-01,-9.652910298619e+00,3.283558234429e+00
4077209472.656250,1.548852000904e-01,-7.416720797602e+00,1.791885449429e+00,-1.949703493672e-01,-9.656403203105e+00,2.586856080515e+00
4077392578.125000,1.484532111866e-01,-7.418782335993e+00,1.791885449429e+00,-2.074121959868e-01,-9.658862579912e+00,2.483485510019e+00
4077575683.593750,1.420164558004e-01,-7.420843874383e+00,1.791885449429e+00,-2.085175086365e-01,-9.662117631694e+00,2.836282166526e+00
4077758789.062500,1.355749268619e-01,-7.422905412773e+00,1.791885449429e+00,-1.966324977760e-01,-9.665388783441e+00,3.910653879585e+00
4077941894.531250,1.291286172856e-01,-7.424966951163e+00,1.721687405708e+00,-1.994417718546e-01,-9.671115933573e+00,2.332638853179e+00
4078125000.000000,1.291464136609e-01,-7.426866965877e+00,1.618858240101e+00,-2.056054904246e-01,-9.670756118219e+00,1.271195646347e+00
4078308105.468750,1.321695891648e-01,-7.428691897321e+00,1.586227118211e+00,-1.619281417854e-01,-9.674040918122e+00,2.651851365194e+00
4078491210.937500,1.351917128007e-01,-7.430516828764e+00,1.586227118211e+00,-2.023540717999e-01,-9.676857951789e+00,2.244338903764e+00
4078674316.406250,1.382127853001e-01,-7.432341760208e+00,1.586227118211e+00,-1.908769308733e-01,-9.679205077262e+00,2.378163622159e+00
4078857421.875000,1.412328073941e-01,-7.434166691651e+00,1.606424589561e+00,-1.866247935247e-01,-9.682330037749e+00,2.046603147633e+00
4079040527.343750,1.427092188453e-01,-7.436038096894e+00,1.697678225174e+00,-1.799413395806e-01,-9.683914252125e+00,2.123474869284e+00
4079223632.812500,1.387572830184e-01,-7.438073000323e+00,1.768734389434e+00,-1.815021527635e-01,-9.687216092229e+00,2.596453293471e+00
4079406738.281250,1.348035483076e-01,-7.440107903752e+00,1.768734389434e+00,-2.200570279035e-01,-9.689888616328e+00,2.942273864509e+00
4079589843.750000,1.308480130747e-01,-7.442142807182e+00,1.768734389437e+00,-2.048059913343e-01,-9.693986179600e+00,2.560930543491e+00
4079772949.218750,1.268906756790e-01,-7.444177710611e+00,1.768734389437e+00,-1.958280611273e-01,-9.695781243708e+00,2.144420061421e+00
4079956054.687500,1.229315344774e-01,-7.446212614040e+00,1.588131397226e+00,-1.940942835243e-01,-9.698920428363e+00,-6.244585981492e-01
4080139160.156250,1.224427013303e-01,-7.447831955189e+00,1.350495881160e+00,-2.198120586724e-01,-9.694344382469e+00,1.795659683264e+00
4080322265.625000,1.230500709673e-01,-7.449320066144e+00,1.293463357306e+00,-1.979701025021e-01,-9.703052189547e+00,4.923889582442e+00
4080505371.093750,1.236573981363e-01,-7.450808177099e+00,1.293463357309e+00,-1.847412207041e-01,-9.705674110501e+00,2.463715743666e+00
4080688476.562500,1.242646828433e-01,-7.452296288054e+00,1.293463357306e+00,-1.960054024135e-01,-9.708721128473e+00,3.156492813517e+00
4080871582.031250,1.248719250942e-01,-7.453784399009e+00,1.411247769775e+00,-2.108479049117e-01,-9.712937109500e+00,2.182544053402e+00
4081054687.500000,1.255262016913e-01,-7.455543528502e+00,1.805615222249e+00,-1.710067723740e-01,-9.713743099443e+00,1.488289713960e+00
4081237792.968750,1.262909660846e-01,-7.457939067601e+00,2.082198262250e+00,-1.788073529087e-01,-9.716361621242e+00,2.920141079921e+00
4081420898.437500,1.270556631488e-01,-7.460334606699e+00,2.082198262250e+00,-1.773329387239e-01,-9.720462259915e+00,2.735282972685e+00
4081604003.906250,1.278202928957e-01,-7.462730145797e+00,2.082198262247e+00,-1.666987047279e-01,-9.722655428537e+00,1.755759225493e+00
4081787109.375000,1.285848553373e-01,-7.465125684895e+00,2.082198262247e+00,-1.902266623085e-01,-9.724502211295e+00,3.076856742211e+00
4081970214.843750,1.293493504853e-01,-7.467521223993e+00,1.944886509565e+00,-1.756522103425e-01,-9.729735187231e+00,3.201692190122e+00
4082153320.312500,1.262478017718e-01,-7.469600812705e+00,1.780899543778e+00,-1.714884118193e-01,-9.731869212758e+00,2.463013387204e+00
4082336425.781250,1.223936434447e-01,-7.471619022521e+00,1.754224330676e+00,-1.689784541618e-01,-9.735402510055e+00,2.689050931236e+00
4082519531.250000,1.185377741667e-01,-7.473637232337e+00,1.754224330676e+00,-1.728461440862e-01,-9.738056641457e+00,2.274945082150e+00
4082702636.718750,1.146801924181e-01,-7.475655442152e+00,1.754224330673e+00,-1.837821426460e-01,-9.740637093130e+00,2.721749395929e+00
4082885742.187500,1.108208966771e-01,-7.477673651968e+00,1.813986121516e+00,-1.808628907894e-01,-9.744319308381e+00,2.619465334122e+00
4083068847.656250,1.087914954148e-01,-7.479829371942e+00,1.972927054610e+00,-1.794720724869e-01,-9.746664407375e+00,2.464974153644e+00
4083251953.125000,1.098011710823e-01,-7.482213300265e+00,2.072106196856e+00,-1.759724971070e-01,-9.749991142873e+00,2.559889498412e+00
4083435058.593750,1.108107293956e-01,-7.484597228587e+00,2.072106196856e+00,-1.654706555534e-01,-9.752554639340e+00,3.614190731578e+00
4083618164.062500,1.118201703819e-01,-7.486981156909e+00,2.072106196857e+00,-1.707593985895e-01,-9.758307291592e+00,3.427100054364e+00
4083801269.531250,1.128294940684e-01,-7.489365085232e+00,2.072106196856e+00,-1.383600534325e-01,-9.760440297802e+00,2.554982831089e+00
4083984375.000000,1.138387004824e-01,-7.491749013554e+00,1.737558014840e+00,-1.770890754218e-01,-9.764186233456e+00,2.497455277996e+00
4084167480.468750,1.131009081008e-01,-7.493363156150e+00,1.371798340621e+00,-1.720047863269e-01,-9.766186870425e+00,1.520079454739e+00
4084350585.937500,1.122000469072e-01,-7.494905482003e+00,1.340586848420e+00,-1.647705231999e-01,-9.767683892475e+00,2.269969476469e+00
4084533691.406250,1.112990922706e-01,-7.496447807855e+00,1.340586848423e+00,-1.651313622892e-01,-9.771410004774e+00,2.242366314260e+00
4084716796.875000,1.103980441716e-01,-7.497990133708e+00,1.340586848423e+00,-1.713692856114e-01,-9.772843512744e+00,1.739806691146e+00
4084899902.343750,1.094969025910e-01,-7.499532459560e+00,1.570583124815e+00,-1.601630489527e-01,-9.775413249832e+00,2.579501254603e+00
4085083007.812500,1.103010214313e-01,-7.501604000217e+00,2.077927852156e+00,-1.445681855510e-01,-9.778778870794e+00,2.975476350007e+00
4085266113.281250,1.131608865233e-01,-7.504313711666e+00,2.355276303103e+00,-1.470226047069e-01,-9.782259735166e+00,3.120202220696e+00
4085449218.750000,1.160198103028e-01,-7.507023423115e+00,2.355276303103e+00,-1.442769966902e-01,-9.785958366185e+00,2.881837132557e+00
4085632324.218750,1.188777933892e-01,-7.509733134565e+00,2.355276303103e+00,-1.238835213716e-01,-9.788890759358e+00,2.869935325320e+00
4085815429.687500,1.217348364015e-01,-7.512442846014e+00,2.355276303103e+00,-1.352315839722e-01,-9.792562004662e+00,3.219187367623e+00
4085998535.156250,1.245909399578e-01,-7.515152557463e+00,1.562489856270e+00,-1.319065359834e-01,-9.796298016720e+00,2.048557283644e+00
4086181640.625000,1.239894129264e-01,-7.516038090145e+00,7.633099703501e-01,-1.280708085389e-01,-9.797275675936e+00,1.460776024599e+00
4086364746.093750,1.233599601644e-01,-7.516908911708e+00,7.569165312624e-01,-1.347011247480e-01,-9.799659220256e+00,1.421897770214e+00
4086547851.562500,1.227304617836e-01,-7.517779733271e+00,7.569165312624e-01,-1.220705888565e-01,-9.800547421729e+00,1.685591684252e+00
4086730957.031250,1.221009177775e-01,-7.518650554834e+00,7.569165312655e-01,-1.372951178241e-01,-9.803537718146e+00,2.038833163883e+00
4086914062.500000,1.214713281394e-01,-7.519521376396e+00,1.134450933220e+00,-1.174332124540e-01,-9.805238718084e+00,1.893756551728e+00
4087097167.968750,1.190950553039e-01,-7.521260893738e+00,1.845885107759e+00,-1.291549868125e-01,-9.807895197397e+00,1.723158108130e+00
4087280273.437500,1.151726516730e-01,-7.523768704834e+00,2.179784880346e+00,-1.088504103148e-01,-9.809203655232e+00,3.119879032348e+00
4087463378.906250,1.112484759494e-01,-7.526276515930e+00,2.179784880346e+00,-1.205791035868e-01,-9.815073949141e+00,3.784995077869e+00
4087646484.375000,1.073225265312e-01,-7.528784327026e+00,2.179784880346e+00,-1.177448672988e-01,-9.817912819830e+00,2.869184171758e+00
4087829589.843750,1.033948018143e-01,-7.531292138123e+00,2.183839759492e+00,-1.283689602918e-01,-9.821675859235e+00,2.567845538141e+00
4088012695.312500,9.957594009872e-02,-7.533809279379e+00,2.242323593333e+00,-1.334446191556e-01,-9.823821358413e+00,2.417780336525e+00
4088195800.781250,9.724104347055e-02,-7.536451660091e+00,2.296752548028e+00,-1.138908256849e-01,-9.827239102114e+00,3.259200354582e+00
4088378906.250000,9.490551901860e-02,-7.539094040804e+00,2.296752548028e+00,-1.294448724472e-01,-9.831320684504e+00,3.244101546219e+00
4088562011.718750,9.256936640512e-02,-7.541736421516e+00,2.296752548028e+00,-1.294492174956e-01,-9.834703686283e+00,3.389044610797e+00
4088745117.187500,9.023258529214e-02,-7.544378802228e+00,2.296752548028e+00,-1.159118189638e-01,-9.839118778488e+00,2.442700596946e+00
4088928222.656250,8.789517534140e-02,-7.547021182941e+00,1.954190754725e+00,-1.513390337566e-01,-9.840324269962e+00,3.550649753777e+00
4089111328.125000,8.832455244533e-02,-7.548875338839e+00,1.390766752576e+00,-1.274456021561e-01,-9.847288721248e+00,3.440846847779e+00
4089294433.593750,9.053760797371e-02,-7.550221297159e+00,1.169904543734e+00,-1.156319283308e-01,-9.848241559400e+00,9.257391734093e-01
4089477539.062500,9.275009978696e-02,-7.551567255479e+00,1.169904543736e+00,-1.253256841939e-01,-9.849418820408e+00,1.102900366499e+00
4089660644.531250,9.496202817222e-02,-7.552913213800e+00,1.169904543737e+00,-1.209293701904e-01,-9.850779301360e+00,2.308604096433e+00
4089843750.000000,9.717339341636e-02,-7.554259172120e+00,1.191338585747e+00,-1.234907703891e-01,-9.854730851904e+00,1.750869227027e+00
4090026855.468750,9.905135417864e-02,-7.555654449553e+00,1.337479781273e+00,-1.150180266946e-01,-9.854808000994e+00,2.240327186472e+00
4090209960.937500,9.899254153200e-02,-7.557336674553e+00,1.462186934786e+00,-1.185348556487e-01,-9.859885780198e+00,2.194090094055e+00
4090393066.406250,9.893372848713e-02,-7.559018899553e+00,1.462186934785e+00,-1.019561664987e-01,-9.859856539071e+00,9.290530553982e-01
4090576171.875000,9.887491504402e-02,-7.560701124552e+00,1.462186934786e+00,-1.060446615609e-01,-9.862023504505e+00,3.083192871294e+00
4090759277.343750,9.881610120268e-02,-7.562383349552e+00,1.462186934786e+00,-9.328947412148e-02,-9.866950877016e+00,2.840370469713e+00
4090942382.812500,9.875728696310e-02,-7.564065574552e+00,1.754253858311e+00,-9.226967581250e-02,-9.868559115101e+00,2.287208479854e+00
4091125488.281250,9.995485094617e-02,-7.566419837126e+00,2.180421548278e+00,-9.064646611619e-02,-9.872213677815e+00,3.233410293410e+00
4091308593.750000,1.017289681279e-01,-7.569082661699e+00,2.314522314722e+00,-9.863217377874e-02,-9.875999099005e+00,3.378903607520e+00
4091491699.218750,1.035027230153e-01,-7.571745486272e+00,2.314522314722e+00,-8.913087272212e-02,-9.879988437642e+00,3.227922946951e+00
4091674804.687500,1.052761157563e-01,-7.574408310845e+00,2.314522314722e+00,-6.136445168641e-02,-9.883426456684e+00,3.013029689830e+00
4091857910.156250,1.070491464986e-01,-7.577071135417e+00,2.252016232995e+00,-8.351182627310e-02,-9.886921332128e+00,2.786919260513e+00
4092041015.625000,1.066132066195e-01,-7.579590135298e+00,1.972971225282e+00,-2.167553680090e-02,-9.889839077588e+00,2.258059505274e+00
4092224121.093750,9.852126300671e-02,-7.581610885349e+00,1.756432299295e+00,-7.870237257441e-02,-9.892117061977e+00,2.472577663446e+00
4092407226.562500,9.042177375178e-02,-7.583631635401e+00,1.756432299295e+00,-8.055401479649e-02,-9.895528407536e+00,3.111484821291e+00
4092590332.031250,8.231472476910e-02,-7.585652385453e+00,1.756432299299e+00,-9.819090534835e-02,-9.899276498883e+00,2.088551136361e+00
4092773437.500000,7.420010193363e-02,-7.587673135505e+00,1.756432299299e+00,-8.149863947471e-02,-9.900334103513e+00,2.087969230079e+00
4092956542.968750,6.607789108066e-02,-7.589693885556e+00,1.441896899581e+00,-1.138234311829e-01,-9.904080855910e+00,2.325741321583e+00
4093139648.437500,6.805063013024e-02,-7.590990898718e+00,1.029481602752e+00,-1.071466375173e-01,-9.905685567270e+00,1.516760200745e+00
4093322753.906250,7.316361360592e-02,-7.592062693057e+00,9.316017056365e-01,-9.774105769832e-02,-9.907570877422e+00,2.022274980685e+00
4093505859.375000,7.827358907415e-02,-7.593134487395e+00,9.316017056365e-01,-8.444432891433e-02,-9.910338763723e+00,1.264090831010e+00
4093688964.843750,8.338056007209e-02,-7.594206281734e+00,9.316017056369e-01,-1.071475434899e-01,-9.910479513995e+00,1.986274603709e+00
4093872070.312500,8.848453013070e-02,-7.595278076073e+00,1.077038168282e+00,-7.146697945894e-02,-9.914909124345e+00,2.332021468412e+00
4094055175.781250,9.241058560571e-02,-7.596684515521e+00,1.559681296527e+00,-5.799529966620e-02,-9.915845428189e+00,2.243144539204e+00
4094238281.250000,9.361134243207e-02,-7.598866857789e+00,1.896887962128e+00,-5.883760260199e-02,-9.920070535286e+00,3.070025763723e+00
4094421386.718750,9.481193328605e-02,-7.601049200057e+00,1.896887962125e+00,-5.547196590491e-02,-9.922909468999e+00,3.008568594617e+00
