freq_hz,after_h1_error_percent,after_float_plan_c_error_percent
4251892089.843750,5.342534792563e+00,1.278426020027e+00
4252075195.312500,5.437255874711e+00,1.201171142899e+00
4252258300.781250,5.325555644944e+00,1.232044170909e+00
4252441406.250000,5.213898860439e+00,1.308614528703e+00
4252624511.718750,5.102289764470e+00,1.421284281408e+00
4252807617.187500,4.990732975441e+00,1.539192166890e+00
4252990722.656250,4.879233529312e+00,1.634523501592e+00
4253173828.125000,4.919333194503e+00,1.576065970235e+00
4253356933.593750,4.967601073461e+00,1.554744247821e+00
4253540039.062500,5.015947324597e+00,1.472738811056e+00
4253723144.531250,5.064369359076e+00,1.411119729390e+00
4253906250.000000,5.112864682639e+00,1.439464874468e+00
4254089355.468750,5.129310582488e+00,1.343090084768e+00
4254272460.937500,5.112099767454e+00,1.328530623950e+00
4254455566.406250,5.094923443972e+00,1.351096242300e+00
4254638671.875000,5.077781978472e+00,1.390180805241e+00
4254821777.343750,5.060675741628e+00,1.355099203255e+00
4255004882.812500,5.041999039731e+00,1.357092883240e+00
4255187988.281250,4.964883264299e+00,1.408479950829e+00
4255371093.750000,4.888098827037e+00,1.486461370250e+00
4255554199.218750,4.811661097285e+00,1.532457491372e+00
4255737304.687500,4.735586361562e+00,1.698582056063e+00
4255920410.156250,4.659891886375e+00,1.561872519554e+00
4256103515.625000,4.689554633137e+00,1.716522063869e+00
4256286621.093750,4.800038913012e+00,1.505471622893e+00
4256469726.562500,4.910562007431e+00,1.437148980797e+00
4256652832.031250,5.021119478720e+00,1.303849465570e+00
4256835937.500000,5.131707268101e+00,1.148966398470e+00
4257019042.968750,5.231113609983e+00,1.031226304188e+00
4257202148.437500,5.233969589384e+00,1.055264702282e+00
4257385253.906250,5.236826180150e+00,1.067913969898e+00
4257568359.375000,5.239683381316e+00,1.027792781974e+00
4257751464.843750,5.242541191921e+00,1.049930980991e+00
4257934570.312500,5.245399611009e+00,1.025414930540e+00
4258117675.781250,5.149286376587e+00,1.033753010325e+00
4258300781.250000,4.998217319597e+00,1.234752416844e+00
4258483886.718750,4.847250147595e+00,1.328196307391e+00
4258666992.187500,4.696399347327e+00,1.457527529181e+00
4258850097.656250,4.545681308955e+00,1.652473236947e+00
4259033203.125000,4.436595438116e+00,1.674742927271e+00
4259216308.593750,4.514994560786e+00,1.564636398888e+00
4259399414.062500,4.593629046027e+00,1.499245425176e+00
4259582519.531250,4.672487000949e+00,1.394825861166e+00
4259765625.000000,4.751557288372e+00,1.232764285016e+00
4259948730.468750,4.830829470182e+00,1.176023539285e+00
4260131835.937500,4.827793327461e+00,1.128753302053e+00
4260314941.406250,4.792719585125e+00,1.168806561173e+00
4260498046.875000,4.757669075630e+00,1.212491292833e+00
4260681152.343750,4.722642339847e+00,1.211905391645e+00
4260864257.812500,4.687639934421e+00,1.249874588675e+00
4261047363.281250,4.673970368304e+00,1.274747204407e+00
4261230468.750000,4.721375130482e+00,1.156886364746e+00
4261413574.218750,4.768774874457e+00,9.778773184359e-01
4261596679.687500,4.816169549757e+00,1.101833550484e+00
4261779785.156250,4.863559107776e+00,1.000877294531e+00
4261962890.625000,4.910943501687e+00,9.248654732871e-01
4262145996.093750,4.828754876096e+00,9.793045643425e-01
4262329101.562500,4.713593514910e+00,1.093491801097e+00
4262512207.031250,4.598389275812e+00,1.189300671769e+00
4262695312.500000,4.483142218942e+00,1.276587686929e+00
4262878417.968750,4.367852406476e+00,1.368476053671e+00
4263061523.437500,4.332189705512e+00,1.383226084060e+00
4263244628.906250,4.453973612069e+00,1.183135554158e+00
4263427734.375000,4.575780666027e+00,1.049180710011e+00
4263610839.843750,4.697606295301e+00,9.628747731404e-01
4263793945.312500,4.819446385623e+00,8.028861035177e-01
4263977050.781250,4.941297224252e+00,7.247274092812e-01
4264160156.250000,4.862016248939e+00,7.655339932247e-01
4264343261.718750,4.754144465310e+00,8.469691555144e-01
4264526367.187500,4.646535584833e+00,9.538937000729e-01
4264709472.656250,4.539208827197e+00,9.589192733559e-01
4264892578.125000,4.432185218440e+00,1.126376043165e+00
4265075683.593750,4.361628779678e+00,1.185598428910e+00
4265258789.062500,4.342469205603e+00,1.242609516524e+00
4265441894.531250,4.323310384684e+00,1.199907701601e+00
4265625000.000000,4.304152347690e+00,1.182327093201e+00
4265808105.468750,4.284995125943e+00,1.217027475026e+00
4265991210.937500,4.265838751323e+00,1.162466181909e+00
4266174316.406250,4.261618990503e+00,1.176996554435e+00
4266357421.875000,4.258885936748e+00,1.214520990570e+00
4266540527.343750,4.256905769397e+00,1.220627726324e+00
4266723632.812500,4.255679339266e+00,1.223664299736e+00
4266906738.281250,4.255207097911e+00,1.199764434464e+00
4267089843.750000,4.282619248789e+00,1.204207802780e+00
4267272949.218750,4.338773550400e+00,1.127706203394e+00
4267456054.687500,4.395432088392e+00,1.028380424593e+00
4267639160.156250,4.452576187876e+00,9.920037162145e-01
4267822265.625000,4.510187958910e+00,8.543601554777e-01
4268005371.093750,4.566268500632e+00,7.886908980826e-01
4268188476.562500,4.556987401986e+00,7.702961961076e-01
4268371582.031250,4.547712954736e+00,7.562565592122e-01
4268554687.500000,4.538445198707e+00,7.127504422261e-01
4268737792.968750,4.529184174023e+00,7.746336247301e-01
4268920898.437500,4.519929921102e+00,7.620875894056e-01
4269104003.906250,4.523367509934e+00,6.956980162968e-01
4269287109.375000,4.537036039023e+00,6.631725834071e-01
4269470214.843750,4.551441076666e+00,5.684981086300e-01
4269653320.312500,4.566576008319e+00,5.160558523349e-01
4269836425.781250,4.582433955892e+00,4.349020366568e-01
4270019531.250000,4.588417868955e+00,3.372303868360e-01
4270202636.718750,4.507765688131e+00,5.472390393703e-01
4270385742.187500,4.430366462984e+00,6.394600134365e-01
4270568847.656250,4.356386056058e+00,7.477512199808e-01
4270751953.125000,4.285993853974e+00,8.385673211457e-01
4270935058.593750,4.219361669201e+00,1.042251312584e+00
4271118164.062500,4.193169931514e+00,1.030551357432e+00
4271301269.531250,4.189019232411e+00,9.456378696265e-01
4271484375.000000,4.186411421078e+00,8.470663176400e-01
4271667480.468750,4.185349891622e+00,7.648552071137e-01
4271850585.937500,4.185836330438e+00,6.970494766212e-01
4272033691.406250,4.164441466705e+00,6.611492799456e-01
4272216796.875000,4.041434470708e+00,8.026815486998e-01
4272399902.343750,3.921416641405e+00,9.297453702814e-01
4272583007.812500,3.804661697044e+00,1.105979249340e+00
4272766113.281250,3.691469780064e+00,1.221930912554e+00
4272949218.750000,3.582168892687e+00,1.387328568810e+00
4273132324.218750,3.569080116475e+00,1.373311970683e+00
4273315429.687500,3.593673585980e+00,1.263498282398e+00
4273498535.156250,3.620295414977e+00,1.181395574944e+00
4273681640.625000,3.648903200653e+00,1.117248638953e+00
4273864746.093750,3.679452596476e+00,9.924828226106e-01
4274047851.562500,3.704022890407e+00,9.112050551428e-01
4274230957.031250,3.707229284941e+00,9.082772077041e-01
4274414062.500000,3.710758793428e+00,9.032755903877e-01
4274597167.968750,3.714610463391e+00,8.882020041338e-01
4274780273.437500,3.718783262406e+00,8.888069291281e-01
4274963378.906250,3.723276079409e+00,8.993132357327e-01
4275146484.375000,3.728613721174e+00,8.938012046361e-01
4275329589.843750,3.734124681688e+00,8.748675119819e-01
4275512695.312500,3.739646691943e+00,8.697369711608e-01
4275695800.781250,3.745179702767e+00,8.528794844306e-01
4275878906.250000,3.750723665185e+00,8.460794815471e-01
4276062011.718750,3.766219546056e+00,7.957326374820e-01
4276245117.187500,3.801279105625e+00,7.689552314621e-01
4276428222.656250,3.836554726082e+00,7.155897276285e-01
4276611328.125000,3.872040637581e+00,6.274381641758e-01
4276794433.593750,3.907731245180e+00,5.621853535065e-01
4276977539.062500,3.943621123913e+00,5.143825639875e-01
4277160644.531250,3.864775447935e+00,5.508785826659e-01
4277343750.000000,3.769893852479e+00,5.731542032203e-01
4277526855.468750,3.675038837808e+00,6.202503593962e-01
4277709960.937500,3.580214653184e+00,6.926001007901e-01
4277893066.406250,3.485426007540e+00,7.473343536177e-01
4278076171.875000,3.444827426883e+00,7.856526628249e-01
4278259277.343750,3.480256101720e+00,7.376295822475e-01
4278442382.812500,3.515680809191e+00,7.460647415515e-01
4278625488.281250,3.551101519433e+00,6.429417796306e-01
4278808593.750000,3.586518203727e+00,6.177570056041e-01
4278991699.218750,3.621930834436e+00,5.271089569715e-01
4279174804.687500,3.611399977717e+00,5.768109980242e-01
4279357910.156250,3.598783259738e+00,5.774121800765e-01
4279541015.625000,3.586265456998e+00,6.002135277714e-01
4279724121.093750,3.573847574156e+00,5.954958309556e-01
4279907226.562500,3.561530621522e+00,6.158927582277e-01
4280090332.031250,3.579165838641e+00,6.009722335963e-01
4280273437.500000,3.627732803863e+00,5.401251110421e-01
4280456542.968750,3.676622173182e+00,4.794635136292e-01
4280639648.437500,3.725821452994e+00,4.262285721125e-01
4280822753.906250,3.775318722207e+00,3.895429862048e-01
4281005859.375000,3.820037937426e+00,3.838932335370e-01
4281188964.843750,3.711711467703e+00,3.683722467094e-01
4281372070.312500,3.603439040300e+00,3.836070227992e-01
4281555175.781250,3.495228825596e+00,4.294743763857e-01
4281738281.250000,3.387090031317e+00,4.558221129091e-01
4281921386.718750,3.279033071798e+00,5.194009814070e-01
4282104492.187500,3.288246034893e+00,5.067986908529e-01
4282287597.656250,3.385630130503e+00,4.698285360523e-01
4282470703.125000,3.483004039180e+00,4.449257318772e-01
4282653808.593750,3.580365416774e+00,4.366591953677e-01
4282836914.062500,3.677712166078e+00,4.850121195792e-01
4283020019.531250,3.762985292421e+00,5.480094368919e-01
4283203125.000000,3.750056774931e+00,5.563507147288e-01
4283386230.468750,3.737178297789e+00,5.274688954601e-01
4283569335.937500,3.724350384260e+00,5.143362502053e-01
4283752441.406250,3.711573562798e+00,4.907797047165e-01
4283935546.875000,3.698848367050e+00,4.966578154335e-01
4284118652.343750,3.645557345716e+00,4.742419520259e-01
4284301757.812500,3.570195640064e+00,4.456251748502e-01
4284484863.281250,3.494814927852e+00,3.784504624155e-01
4284667968.750000,3.419415436250e+00,3.257367080038e-01
4284851074.218750,3.343997412044e+00,3.200073775423e-01
4285034179.687500,3.289697209510e+00,2.967173572253e-01
4285217285.156250,3.327479511950e+00,3.070857847001e-01
4285400390.625000,3.365256612003e+00,3.344439656699e-01
4285583496.093750,3.403028499411e+00,3.556575769858e-01
4285766601.562500,3.440795164309e+00,4.056202688326e-01
4285949707.031250,3.478556597205e+00,4.359374531274e-01
4286132812.500000,3.463874134253e+00,4.418282835561e-01
4286315917.968750,3.429453431176e+00,4.500007094471e-01
4286499023.437500,3.395175348167e+00,4.436707976054e-01
4286682128.906250,3.361044197889e+00,4.474388651261e-01
4286865234.375000,3.327064450805e+00,4.532841535286e-01
4287048339.843750,3.330552956459e+00,4.682616685075e-01
4287231445.312500,3.438423674907e+00,5.331623221621e-01
4287414550.781250,3.546737687612e+00,6.353559944119e-01
4287597656.250000,3.655453788763e+00,7.501816034932e-01
4287780761.718750,3.764535389858e+00,8.417897623035e-01
4287963867.187500,3.873949908278e+00,9.684490152876e-01
4288146972.656250,3.701533920218e+00,8.497401924577e-01
4288330078.125000,3.464987829966e+00,6.923240391820e-01
4288513183.593750,3.235384459501e+00,6.243866300811e-01
4288696289.062500,3.014297463567e+00,6.625637436214e-01
4288879394.531250,2.803727739609e+00,7.811273816309e-01
4289062500.000000,2.689699141334e+00,8.575355291697e-01
4289245605.468750,2.744026945102e+00,7.479369288230e-01
4289428710.937500,2.801792631383e+00,6.591460968246e-01
4289611816.406250,2.862792618142e+00,5.867838658687e-01
4289794921.875000,2.926829104788e+00,5.271915230779e-01
4289978027.343750,2.993711556692e+00,4.889993294896e-01
4290161132.812500,3.041221798832e+00,5.236977220754e-01
4290344238.281250,3.085970108698e+00,5.968499523299e-01
4290527343.750000,3.130806976506e+00,6.535578855932e-01
4290710449.218750,3.175728331293e+00,7.265921047149e-01
4290893554.687500,3.220730322324e+00,7.752974056415e-01
4291076660.156250,3.223290077299e+00,7.687407229893e-01
4291259765.625000,3.167298363350e+00,7.191244856089e-01
4291442871.093750,3.111992634844e+00,6.566866411952e-01
4291625976.562500,3.057410499356e+00,6.029910533857e-01
4291809082.031250,3.003591792806e+00,5.629293399096e-01
4291992187.500000,2.950578685037e+00,5.060134759883e-01
4292175292.968750,2.994864001132e+00,5.751596820712e-01
4292358398.437500,3.045515693709e+00,6.863471058449e-01
4292541503.906250,3.098160116537e+00,7.723676363470e-01
4292724609.375000,3.152697421329e+00,8.708200580017e-01
4292907714.843750,3.209031076955e+00,9.634596710996e-01
4293090820.312500,3.232605725767e+00,9.933600701475e-01
4293273925.781250,3.223703617529e+00,9.554774410350e-01
4293457031.250000,3.217660828351e+00,9.514007228143e-01
4293640136.718750,3.214495099752e+00,9.421704090002e-01
4293823242.187500,3.214216548847e+00,9.523456696786e-01
4294006347.656250,3.214590053161e+00,9.575406908641e-01
4294189453.125000,3.154154791277e+00,9.205333213176e-01
4294372558.593750,3.093926756165e+00,8.779623100579e-01
4294555664.062500,3.033918511832e+00,8.425164378254e-01
4294738769.531250,2.974143588735e+00,7.869306506657e-01
4294921875.000000,2.914616572729e+00,7.770636144140e-01
4295104980.468750,2.879779805430e+00,7.504448615988e-01
4295288085.937500,2.863202232682e+00,7.399901402675e-01
4295471191.406250,2.846654776426e+00,7.439177416881e-01
4295654296.875000,2.830137965993e+00,7.170061440553e-01
4295837402.343750,2.813652342149e+00,7.495422298818e-01
4296020507.812500,2.798527760163e+00,7.494295757342e-01
4296203613.281250,2.794118988136e+00,7.640132175948e-01
4296386718.750000,2.790002646586e+00,7.897381273442e-01
4296569824.218750,2.786179953442e+00,8.075066073864e-01
4296752929.687500,2.782652040616e+00,8.157296252345e-01
4296936035.156250,2.779419952210e+00,8.399122068950e-01
4297119140.625000,2.828035923211e+00,9.180474379272e-01
4297302246.093750,2.904361945714e+00,1.005172554228e+00
4297485351.562500,2.980664949756e+00,1.076538518473e+00
4297668457.031250,3.056944910263e+00,1.185644418224e+00
4297851562.500000,3.133201803579e+00,1.271339449328e+00
4298034667.968750,3.183203086284e+00,1.349177518146e+00
4298217773.437500,3.120875096774e+00,1.307515789830e+00
4298400878.906250,3.058547110246e+00,1.256083881435e+00
4298583984.375000,2.996220067937e+00,1.221929427793e+00
4298767089.843750,2.933894990748e+00,1.160360576909e+00
4298950195.312500,2.871572987880e+00,1.107115762546e+00
4299133300.781250,2.828400293177e+00,1.091571258390e+00
4299316406.250000,2.792409261482e+00,1.061540718745e+00
4299499511.718750,2.756451852888e+00,1.054506809866e+00
4299682617.187500,2.720529574745e+00,1.034340911750e+00
4299865722.656250,2.684644013686e+00,1.006939742423e+00
4300048828.125000,2.653746020891e+00,9.970781431199e-01
4300231933.593750,2.636557863561e+00,1.000324674598e+00
4300415039.062500,2.619506149249e+00,9.892079537124e-01
4300598144.531250,2.602593563319e+00,9.899478701163e-01
4300781250.000000,2.585822839215e+00,9.894444580521e-01
4300964355.468750,2.569196758552e+00,9.803294288786e-01
4301147460.937500,2.618310225036e+00,1.060069440438e+00
4301330566.406250,2.683445981811e+00,1.132454000160e+00
4301513671.875000,2.748738947003e+00,1.212847744341e+00
4301696777.343750,2.814177341107e+00,1.296789136812e+00
4301879882.812500,2.879750431364e+00,1.380146248176e+00
4302062988.281250,2.929738630128e+00,1.442967814743e+00
4302246093.750000,2.949858257898e+00,1.465363355516e+00
4302429199.218750,2.970051584393e+00,1.518327346677e+00
4302612304.687500,2.990317093689e+00,1.553464999023e+00
4302795410.156250,3.010653305421e+00,1.586392369580e+00
4302978515.625000,3.031058773930e+00,1.638319591908e+00
4303161621.093750,2.963541038771e+00,1.569486789934e+00
4303344726.562500,2.886146707434e+00,1.506877096537e+00
4303527832.031250,2.810832556994e+00,1.456726149195e+00
4303710937.500000,2.737767927434e+00,1.397272959652e+00
4303894042.968750,2.667135292660e+00,1.358725289404e+00
4304077148.437500,2.594300447353e+00,1.301780471712e+00
4304260253.906250,2.515687025949e+00,1.222412895184e+00
4304443359.375000,2.437172111444e+00,1.167365029910e+00
4304626464.843750,2.358768098970e+00,1.113638339489e+00
4304809570.312500,2.280489072155e+00,1.025707418590e+00
4304992675.781250,2.202351096067e+00,9.776682610072e-01
4305175781.250000,2.196773545717e+00,9.790367476724e-01
4305358886.718750,2.194277317188e+00,9.893862563127e-01
4305541992.187500,2.191843844200e+00,9.975419114825e-01
4305725097.656250,2.189473341224e+00,1.019343604330e+00
4305908203.125000,2.187166018230e+00,1.016346503219e+00
4306091308.593750,2.212649749439e+00,1.059612193807e+00
4306274414.062500,2.266346465487e+00,1.131253519668e+00
4306457519.531250,2.320446428760e+00,1.179889956994e+00
4306640625.000000,2.374921497632e+00,1.246547639787e+00
4306823730.468750,2.429745870917e+00,1.322770896895e+00
4307006835.937500,2.481641654132e+00,1.387417178254e+00
4307189941.406250,2.450025952705e+00,1.374431258720e+00
4307373046.875000,2.418906963059e+00,1.352889155105e+00
4307556152.343750,2.388303903156e+00,1.332588153184e+00
4307739257.812500,2.358236657966e+00,1.320269563382e+00
4307922363.281250,2.328725778361e+00,1.301508299000e+00
4308105468.750000,2.317906307185e+00,1.296900988154e+00
4308288574.218750,2.320588804257e+00,1.317229147285e+00
4308471679.687500,2.323326415956e+00,1.325245969798e+00
4308654785.156250,2.326118955362e+00,1.344230718232e+00
4308837890.625000,2.328966232555e+00,1.364726681575e+00
4309020996.093750,2.328859614128e+00,1.371018982862e+00
4309204101.562500,2.305639839161e+00,1.362283922094e+00
4309387207.031250,2.282586328357e+00,1.344223554425e+00
4309570312.500000,2.259704181140e+00,1.369465607981e+00
4309753417.968750,2.236998666977e+00,1.314491402768e+00
4309936523.437500,2.214475230003e+00,1.329337458958e+00
4310119628.906250,2.119644799025e+00,1.241489246704e+00
4310302734.375000,1.991134373294e+00,1.107002752854e+00
4310485839.843750,1.869420138628e+00,9.989685638039e-01
4310668945.312500,1.755916840803e+00,8.959361478379e-01
4310852050.781250,1.652318371914e+00,8.165592748366e-01
4311035156.250000,1.602803813661e+00,7.762738148311e-01
4311218261.718750,1.748936675857e+00,9.125850098885e-01
4311401367.187500,1.912717631333e+00,1.094582567627e+00
4311584472.656250,2.089989830642e+00,1.300786194023e+00
4311767578.125000,2.277594094094e+00,1.513771437479e+00
4311950683.593750,2.473169893533e+00,1.733055372652e+00
4312133789.062500,2.484129794239e+00,1.772788644831e+00
4312316894.531250,2.428023247780e+00,1.701756991528e+00
4312500000.000000,2.375016635101e+00,1.669114390612e+00
4312683105.468750,2.325317883988e+00,1.602422407145e+00
4312866210.937500,2.279139236459e+00,1.563418769793e+00
4313049316.406250,2.260803367338e+00,1.556195569949e+00
4313232421.875000,2.310904770654e+00,1.627973969065e+00
4313415527.343750,2.363442030333e+00,1.674468517328e+00
4313598632.812500,2.418258171002e+00,1.760262533108e+00
4313781738.281250,2.475203526904e+00,1.818367735410e+00
4313964843.750000,2.534136255185e+00,1.917949094293e+00
4314147949.218750,2.403536273655e+00,1.822805307541e+00
4314331054.687500,2.228823920693e+00,1.604019064438e+00
4314514160.156250,2.055772099183e+00,1.448499468935e+00
4314697265.625000,1.884869196378e+00,1.271781260590e+00
4314880371.093750,1.716791041977e+00,1.086839046410e+00
4315063476.562500,1.626750754515e+00,1.016418018743e+00
4315246582.031250,1.678343178108e+00,1.069798456961e+00
4315429687.500000,1.730257616548e+00,1.151712621164e+00
4315612792.968750,1.782464915572e+00,1.210574344626e+00
4315795898.437500,1.834939088468e+00,1.273464318625e+00
4315979003.906250,1.887656916794e+00,1.318642847630e+00
4316162109.375000,1.879278620213e+00,1.338229336008e+00
4316345214.843750,1.863849468381e+00,1.317440072620e+00
4316528320.312500,1.849374384540e+00,1.345423935861e+00
4316711425.781250,1.835875436285e+00,1.321902583028e+00
4316894531.250000,1.823373800206e+00,1.260495660901e+00
4317077636.718750,1.824150742972e+00,1.303468083804e+00
4317260742.187500,1.844364999696e+00,1.338544609892e+00
4317443847.656250,1.867977816713e+00,1.357161451481e+00
4317626953.125000,1.894865307359e+00,1.429445419471e+00
4317810058.593750,1.924893363109e+00,1.503119993652e+00
4317993164.062500,1.957920549011e+00,1.533605860291e+00
4318176269.531250,1.934486652161e+00,1.508807007436e+00
4318359375.000000,1.909649448358e+00,1.495507515025e+00
4318542480.468750,1.885706043220e+00,1.473779867456e+00
4318725585.937500,1.862690385526e+00,1.385327099024e+00
4318908691.406250,1.840636752572e+00,1.418238801497e+00
4319091796.875000,1.812357311949e+00,1.408742524012e+00
4319274902.343750,1.778655602448e+00,1.318523941390e+00
4319458007.812500,1.747059059785e+00,1.321734394662e+00
4319641113.281250,1.717682504263e+00,1.286562269936e+00
4319824218.750000,1.690640283950e+00,1.238880974446e+00
4320007324.218750,1.667826034048e+00,1.216943916551e+00
4320190429.687500,1.689740700582e+00,1.255641545647e+00
4320373535.156250,1.713092386348e+00,1.303705666669e+00
4320556640.625000,1.737823680882e+00,1.338798516120e+00
4320739746.093750,1.763877064225e+00,1.373300643599e+00
4320922851.562500,1.791195348256e+00,1.423614828996e+00
4321105957.031250,1.780181119746e+00,1.421800146628e+00
4321289062.500000,1.740636496618e+00,1.405047267165e+00
4321472167.968750,1.701106737330e+00,1.354751814474e+00
4321655273.437500,1.661593354181e+00,1.319063136774e+00
4321838378.906250,1.622098006297e+00,1.290552752522e+00
4322021484.375000,1.589931540335e+00,1.268299317023e+00
4322204589.843750,1.612780028437e+00,1.299054053105e+00
4322387695.312500,1.635666470616e+00,1.309951756757e+00
4322570800.781250,1.658589259968e+00,1.341365842323e+00
4322753906.250000,1.681546874789e+00,1.350556022051e+00
4322937011.718750,1.704537873151e+00,1.407657637346e+00
4323120117.187500,1.690985631251e+00,1.360902183828e+00
4323303222.656250,1.658515577385e+00,1.346702009836e+00
4323486328.125000,1.626371965685e+00,1.307073317057e+00
4323669433.593750,1.594574834365e+00,1.276140040147e+00
4323852539.062500,1.563145630170e+00,1.244318583157e+00
4324035644.531250,1.560373270411e+00,1.184616872070e+00
4324218750.000000,1.676360581299e+00,1.384568433394e+00
4324401855.468750,1.794721824764e+00,1.504161994774e+00
4324584960.937500,1.915004267887e+00,1.632304951798e+00
4324768066.406250,2.036855718992e+00,1.781925979322e+00
4324951171.875000,2.159999461347e+00,1.922115026424e+00
4325134277.343750,2.060709378539e+00,1.782026949371e+00
4325317382.812500,1.883851949332e+00,1.597175453255e+00
4325500488.281250,1.712322488243e+00,1.418822931293e+00
4325683593.750000,1.547940500387e+00,1.242517098220e+00
4325866699.218750,1.393290568350e+00,1.048403403657e+00
4326049804.687500,1.294144124329e+00,9.223066992721e-01
4326232910.156250,1.315451513647e+00,9.797857887193e-01
4326416015.625000,1.339679210335e+00,1.020570550898e+00
4326599121.093750,1.366672721214e+00,1.064530253284e+00
4326782226.562500,1.396272433582e+00,1.116226319443e+00
4326965332.031250,1.428317097706e+00,1.180937715612e+00
4327148437.500000,1.389001833123e+00,1.132365443530e+00
4327331542.968750,1.336943075252e+00,1.033010718617e+00
4327514648.437500,1.290103751768e+00,9.937383196270e-01
4327697753.906250,1.249070680359e+00,9.090352811289e-01
4327880859.375000,1.214432028416e+00,8.141002821989e-01
4328063964.843750,1.219247926969e+00,8.408610102450e-01
4328247070.312500,1.289562164331e+00,8.971222214942e-01
4328430175.781250,1.363262123766e+00,1.013626116376e+00
4328613281.250000,1.439820968778e+00,1.125254727749e+00
4328796386.718750,1.518799777182e+00,1.202652066462e+00
4328979492.187500,1.599833867794e+00,1.305828377140e+00
4329162597.656250,1.593945943791e+00,1.295997833871e+00
4329345703.125000,1.577777203533e+00,1.329518411562e+00
4329528808.593750,1.562493403502e+00,1.308306585480e+00
4329711914.062500,1.548121076237e+00,1.325211019515e+00
4329895019.531250,1.534686155217e+00,1.384874998035e+00
4330078125.000000,1.518454839264e+00,1.317379655616e+00
4330261230.468750,1.497971899790e+00,1.292252119303e+00
4330444335.937500,1.478242179935e+00,1.312581188628e+00
4330627441.406250,1.459296344762e+00,1.333343098835e+00
4330810546.875000,1.441165425426e+00,1.299087880172e+00
4330993652.343750,1.423880669285e+00,1.298537876290e+00
4331176757.812500,1.449426535641e+00,1.312923696041e+00
4331359863.281250,1.476507118421e+00,1.301633622602e+00
4331542968.750000,1.503599831965e+00,1.356020096653e+00
4331726074.218750,1.530703915509e+00,1.382340338823e+00
4331909179.687500,1.557818660974e+00,1.416137167986e+00
4332092285.156250,1.563993131339e+00,1.415022885889e+00
4332275390.625000,1.550606158008e+00,1.369157197827e+00
4332458496.093750,1.538650085189e+00,1.356669930008e+00
4332641601.562500,1.528157677312e+00,1.348104305642e+00
4332824707.031250,1.519158435588e+00,1.288843702116e+00
4333007812.500000,1.512470605087e+00,1.268843492565e+00
4333190917.968750,1.524506846238e+00,1.294333077780e+00
4333374023.437500,1.536939744036e+00,1.321339036517e+00
4333557128.906250,1.549759818711e+00,1.318981621154e+00
4333740234.375000,1.562957608996e+00,1.356519809874e+00
4333923339.843750,1.576523694332e+00,1.372617323489e+00
4334106445.312500,1.529516100092e+00,1.308880296850e+00
4334289550.781250,1.441149026701e+00,1.203730254447e+00
4334472656.250000,1.356404736047e+00,1.096951364177e+00
4334655761.718750,1.276013097148e+00,9.401892093100e-01
4334838867.187500,1.200856938893e+00,8.816964255285e-01
4335021972.656250,1.139920687802e+00,7.894531529005e-01
4335205078.125000,1.140285966820e+00,7.696989871424e-01
4335388183.593750,1.140722704142e+00,7.942420145445e-01
4335571289.062500,1.141230811124e+00,7.352392264588e-01
4335754394.531250,1.141810185886e+00,7.438690660862e-01
4335937500.000000,1.142460713400e+00,7.202705700628e-01
4336120605.468750,1.156311900954e+00,7.782605178395e-01
4336303710.937500,1.180001477985e+00,8.174094487172e-01
4336486816.406250,1.207143012519e+00,9.027366482279e-01
4336669921.875000,1.237509806428e+00,9.318647690115e-01
4336853027.343750,1.270871080556e+00,9.819047830756e-01
4337036132.812500,1.301775195207e+00,1.011046639844e+00
4337219238.281250,1.313124906498e+00,1.088553654160e+00
4337402343.750000,1.325513265516e+00,1.101186228379e+00
4337585449.218750,1.338911831117e+00,1.130584879698e+00
4337768554.687500,1.353290983022e+00,1.165951561041e+00
4337951660.156250,1.368620194827e+00,1.177375094176e+00
4338134765.625000,1.327342003653e+00,1.128481925855e+00
4338317871.093750,1.265543317073e+00,1.085271151003e+00
4338500976.562500,1.203739065981e+00,1.035274271848e+00
4338684082.031250,1.141930433756e+00,9.539750365748e-01
4338867187.500000,1.080118874316e+00,9.498742043326e-01
4339050292.968750,1.062600334768e+00,9.379093759142e-01
4339233398.437500,1.162048735517e+00,9.575350123905e-01
4339416503.906250,1.261485221286e+00,1.056283288365e+00
4339599609.375000,1.360904172596e+00,1.150490305976e+00
4339782714.843750,1.460301497695e+00,1.244740933254e+00
4339965820.312500,1.559674145157e+00,1.320925923858e+00
4340148925.781250,1.485741518494e+00,1.244484893133e+00
4340332031.250000,1.375995866924e+00,1.128144494235e+00
4340515136.718750,1.271685168478e+00,9.456291446301e-01
4340698242.187500,1.174270985226e+00,8.300764380913e-01
4340881347.656250,1.085624684835e+00,6.626798438302e-01
4341064453.125000,1.037374722370e+00,5.834293839904e-01
4341247558.593750,1.047222595277e+00,5.325276433031e-01
4341430664.062500,1.057212129419e+00,5.671764646940e-01
4341613769.531250,1.067339324821e+00,5.701408817851e-01
4341796875.000000,1.077600278077e+00,5.599951780561e-01
4341979980.468750,1.087991182730e+00,5.261628793707e-01
4342163085.937500,1.107192155433e+00,5.918614944152e-01
4342346191.406250,1.134175278775e+00,6.460900513824e-01
4342529296.875000,1.167781126582e+00,7.515907606548e-01
4342712402.343750,1.207459614327e+00,8.889565404286e-01
4342895507.812500,1.252636456606e+00,9.146635951159e-01
