freq_hz,float_abs,fixed_abs,fixed_abs_error_db,float_phase_rad,fixed_phase_rad,phase_error_rad,original_group_delay_ns,float_allpass_group_delay_ns,fixed_allpass_group_delay_ns,float_compensated_group_delay_ns,fixed_compensated_group_delay_ns
3854000000.000000,1.000000000000e+00,1.000000000000e+00,-3.760877119558e-14,-12.610801317144,-12.610861904259,-6.058711520218e-05,4.431206035,5.608315925,5.608104396,10.039521960,10.039310431
3855000000.000000,1.000000000000e+00,1.000000000000e+00,1.542923946485e-14,-12.646054853490,-12.646114132145,-5.927865482747e-05,4.045719613,5.613334242,5.613129317,9.659053855,9.658848930
3856000000.000000,1.000000000000e+00,1.000000000000e+00,-2.025087679762e-14,-12.681340555609,-12.681398567566,-5.801195714916e-05,4.158826757,5.618557594,5.618359358,9.777384351,9.777186115
3857000000.000000,1.000000000000e+00,1.000000000000e+00,-2.892982399660e-15,-12.716659730537,-12.716716518078,-5.678754165750e-05,4.702123346,5.623991878,5.623800412,10.326115224,10.325923758
3858000000.000000,1.000000000000e+00,1.000000000000e+00,-1.060760213209e-14,-12.752013721881,-12.752069327799,-5.560591825748e-05,3.925382113,5.629642833,5.629458217,9.555024946,9.554840330
3859000000.000000,1.000000000000e+00,1.000000000000e+00,-3.375146132937e-14,-12.787403908808,-12.787458376396,-5.446758724048e-05,3.534222164,5.635516032,5.635338346,9.169738196,9.169560510
3860000000.000000,1.000000000000e+00,1.000000000000e+00,-2.892982399660e-14,-12.822831704947,-12.822885077987,-5.337303927533e-05,3.644676836,5.641616866,5.641446186,9.286293702,9.286123022
3861000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-14,-12.858298557216,-12.858350879971,-5.232275535150e-05,4.123393849,5.647950534,5.647786936,9.771344383,9.771180785
3862000000.000000,1.000000000000e+00,1.000000000000e+00,-3.568011626247e-14,-12.893805944570,-12.893857261777,-5.131720672757e-05,4.924358773,5.654522028,5.654365587,10.578880801,10.578724360
3863000000.000000,1.000000000000e+00,1.000000000000e+00,-2.410818666383e-14,-12.929355376669,-12.929405733524,-5.035685484245e-05,3.904483209,5.661336123,5.661186911,9.565819332,9.565670120
3864000000.000000,1.000000000000e+00,1.000000000000e+00,4.243040852834e-14,-12.964948392467,-12.964997834618,-4.944215118741e-05,3.378859723,5.668397362,5.668255450,9.047257085,9.047115173
3865000000.000000,1.000000000000e+00,1.000000000000e+00,3.085847892971e-14,-13.000586558711,-13.000635132249,-4.857353718890e-05,3.804935830,5.675710044,5.675575502,9.480645874,9.480511332
3866000000.000000,1.000000000000e+00,1.000000000000e+00,3.471578879592e-14,-13.036271468375,-13.036319219819,-4.775144402203e-05,4.366956422,5.683278209,5.683151105,10.050234631,10.050107527
3867000000.000000,1.000000000000e+00,1.000000000000e+00,1.928654933107e-15,-13.072004738993,-13.072051715285,-4.697629240447e-05,4.093729238,5.691105629,5.690986028,9.784834867,9.784715266
3868000000.000000,1.000000000000e+00,1.000000000000e+00,2.892982399660e-14,-13.107788010919,-13.107834259411,-4.624849236379e-05,3.205744584,5.699195791,5.699083757,8.904940375,8.904828341
3869000000.000000,1.000000000000e+00,1.000000000000e+00,-1.253625706519e-14,-13.143622945501,-13.143668513944,-4.556844294434e-05,3.928009860,5.707551882,5.707447480,9.635561742,9.635457340
3870000000.000000,1.000000000000e+00,1.000000000000e+00,3.278713386281e-14,-13.179511223172,-13.179556159704,-4.493653188575e-05,4.351516922,5.716176782,5.716080071,10.067693704,10.067596993
