freq_hz,h1_phase_rad,h2_fixed_phase_rad,pre_l1_09_phase_rad,phase_unwrapped_rad,omega_rad,group_delay_s,group_delay_ns
3696000000.000000,-35.368477016746,-4.410796085640,-39.779273102386,-39.779273102386,23222652895.335750579834,4.063581394667820e-09,4.063581395
3697000000.000000,-35.378867574168,-4.427289447071,-39.806157021239,-39.806157021239,23228936080.642929077148,3.909117369964099e-09,3.909117370
3698000000.000000,-35.384613711529,-4.443782808503,-39.828396520032,-39.828396520032,23235219265.950111389160,4.507314510705151e-09,4.507314511
3699000000.000000,-35.402521435922,-4.460276169934,-39.862797605856,-39.862797605856,23241502451.257289886475,4.906841850784758e-09,4.906841851
3700000000.000000,-35.413288181910,-4.476769531365,-39.890057713275,-39.890057713275,23247785636.564468383789,4.129507121548470e-09,4.129507122
3701000000.000000,-35.421427630003,-4.493262892797,-39.914690522800,-39.914690522800,23254068821.871646881104,3.744344750124742e-09,3.744344750
3702000000.000000,-35.427354282885,-4.509756254228,-39.937110537113,-39.937110537113,23260352007.178829193115,3.976734277746733e-09,3.976734278
3703000000.000000,-35.438414023910,-4.526249615659,-39.964663639569,-39.964663639569,23266635192.486007690430,4.115923528859785e-09,4.115923529
3704000000.000000,-35.446089780506,-4.542742977091,-39.988832757597,-39.988832757597,23272918377.793186187744,4.603508094046433e-09,4.603508094
3705000000.000000,-35.463276689883,-4.559236338522,-40.022513028405,-40.022513028405,23279201563.100368499756,4.421889179560403e-09,4.421889180
3706000000.000000,-35.468670155889,-4.575729699954,-40.044399855843,-40.044399855843,23285484748.407546997070,3.837811205798421e-09,3.837811206
3707000000.000000,-35.478517324980,-4.592223061385,-40.070740386365,-40.070740386365,23291767933.714725494385,4.146005861269038e-09,4.146005861
3708000000.000000,-35.487783679249,-4.608716422816,-40.096500102065,-40.096500102065,23298051119.021903991699,4.337642353450405e-09,4.337642353
3709000000.000000,-35.500039023523,-4.625209784248,-40.125248807771,-40.125248807771,23304334304.329086303711,4.704408171317533e-09,4.704408171
3710000000.000000,-35.513914292988,-4.641703145679,-40.155617438667,-40.155617438667,23310617489.636264801025,4.424095444430314e-09,4.424095444
3711000000.000000,-35.522647123649,-4.658196507110,-40.180843630759,-40.180843630759,23316900674.943443298340,3.926122468695700e-09,3.926122469
3712000000.000000,-35.530264680144,-4.674689868542,-40.204954548686,-40.204954548686,23323183860.250625610352,4.305546221131616e-09,4.305546221
3713000000.000000,-35.543765490298,-4.691183229973,-40.234948720271,-40.234948720271,23329467045.557804107666,4.401762807616003e-09,4.401762808
3714000000.000000,-35.552592140079,-4.707676591404,-40.260268731483,-40.260268731483,23335750230.864982604980,4.867623092312744e-09,4.867623092
3715000000.000000,-35.571947123224,-4.724169952836,-40.296117076060,-40.296117076060,23342033416.172161102295,4.686299361304967e-09,4.686299361
3716000000.000000,-35.578495191800,-4.740663314267,-40.319158506067,-40.319158506067,23348316601.479343414307,3.747700856934642e-09,3.747700857
3717000000.000000,-35.586055398282,-4.757156675698,-40.343212073980,-40.343212073980,23354599786.786521911621,4.335533908076646e-09,4.335533908
3718000000.000000,-35.599990394837,-4.773650037130,-40.373640431967,-40.373640431967,23360882972.093700408936,4.563322680255193e-09,4.563322680
3719000000.000000,-35.610413079452,-4.790143398561,-40.400556478013,-40.400556478013,23367166157.400882720947,4.203970118677045e-09,4.203970119
3720000000.000000,-35.619832318538,-4.806636759992,-40.426469078530,-40.426469078530,23373449342.708061218262,4.729937217360724e-09,4.729937217
3721000000.000000,-35.636864500645,-4.823130121424,-40.459994622069,-40.459994622069,23379732528.015239715576,4.441335385670649e-09,4.441335386
3722000000.000000,-35.642657062154,-4.839623482855,-40.482280545009,-40.482280545009,23386015713.322418212891,4.097891164784506e-09,4.097891165
3723000000.000000,-35.655373396897,-4.856116844286,-40.511490241183,-40.511490241183,23392298898.629600524902,4.297486739351440e-09,4.297486739
3724000000.000000,-35.663674150368,-4.872610205718,-40.536284356086,-40.536284356086,23398582083.936779022217,4.348726434788411e-09,4.348726435
3725000000.000000,-35.677034382114,-4.889103567149,-40.566137949263,-40.566137949263,23404865269.243957519531,4.289211911226230e-09,4.289211911
3726000000.000000,-35.684587254026,-4.905596928580,-40.590184182606,-40.590184182606,23411148454.551139831543,4.447003639789235e-09,4.447003640
3727000000.000000,-35.699930355112,-4.922090290012,-40.622020645124,-40.622020645124,23417431639.858318328857,4.312164615461953e-09,4.312164615
3728000000.000000,-35.705788789871,-4.938583651443,-40.644372441314,-40.644372441314,23423714825.165496826172,3.937491716061985e-09,3.937491716
3729000000.000000,-35.716423612445,-4.955077012874,-40.671500625319,-40.671500625319,23429998010.472675323486,4.979699295632394e-09,4.979699296
3730000000.000000,-35.735378813905,-4.971570374306,-40.706949188211,-40.706949188211,23436281195.779857635498,4.575475539714997e-09,4.575475540
3731000000.000000,-35.740934010951,-4.988063735737,-40.728997746688,-40.728997746688,23442564381.087036132812,4.141886930625142e-09,4.141886931
3732000000.000000,-35.754440577255,-5.004557097169,-40.758997674424,-40.758997674424,23448847566.394214630127,4.667255352469941e-09,4.667255352
3733000000.000000,-35.766597748599,-5.021050458600,-40.787648207199,-40.787648207199,23455130751.701396942139,3.329286187944933e-09,3.329286188
3734000000.000000,-35.763290898512,-5.037543820031,-40.800834718543,-40.800834718543,23461413937.008575439453,4.293071600591322e-09,4.293071601
3735000000.000000,-35.787559354543,-5.054037181463,-40.841596536006,-40.841596536006,23467697122.315753936768,5.213461848734200e-09,5.213461849
3736000000.000000,-35.795818469424,-5.070530542894,-40.866349012318,-40.866349012318,23473980307.622932434082,4.626110874731328e-09,4.626110875
3737000000.000000,-35.812706055436,-5.087023904325,-40.899729959761,-40.899729959761,23480263492.930114746094,4.625021595223128e-09,4.625021595
3738000000.000000,-35.820951482026,-5.103517265757,-40.924468747783,-40.924468747783,23486546678.237293243408,4.078528317113599e-09,4.078528317
3739000000.000000,-35.830971630967,-5.120010627188,-40.950982258155,-40.950982258155,23492829863.544471740723,4.625203450037471e-09,4.625203450
3740000000.000000,-35.846086779884,-5.136503988619,-40.982590768503,-40.982590768503,23499113048.851654052734,4.196314058152485e-09,4.196314058
3741000000.000000,-35.850717345773,-5.152997350051,-41.003714695824,-41.003714695824,23505396234.158832550049,4.731043184345063e-09,4.731043184
3742000000.000000,-35.872552099068,-5.169490711482,-41.042042810550,-41.042042810550,23511679419.466011047363,4.655413053404660e-09,4.655413053
3743000000.000000,-35.876232268703,-5.185984072913,-41.062216341616,-41.062216341616,23517962604.773189544678,4.283659718540823e-09,4.283659719
3744000000.000000,-35.893395431814,-5.202477434345,-41.095872866159,-41.095872866159,23524245790.080371856689,4.498062902060103e-09,4.498062902
3745000000.000000,-35.899769871314,-5.218970795776,-41.118740667090,-41.118740667090,23530528975.387550354004,3.834159872378080e-09,3.834159872
3746000000.000000,-35.908590182903,-5.235464157207,-41.144054340110,-41.144054340110,23536812160.694728851318,4.221949009634361e-09,4.221949010
3747000000.000000,-35.919837724421,-5.251957518639,-41.171795243060,-41.171795243060,23543095346.001911163330,5.239585238219853e-09,5.239585238
3748000000.000000,-35.941446030009,-5.268450880070,-41.209896910079,-41.209896910079,23549378531.309089660645,4.704664766965583e-09,4.704664767
3749000000.000000,-35.945971562637,-5.284944241501,-41.230915804138,-41.230915804138,23555661716.616268157959,3.898952912945331e-09,3.898952913
3750000000.000000,-35.957454994458,-5.301437602933,-41.258892597391,-41.258892597391,23561944901.923446655273,4.973733126458061e-09,4.973733126
3751000000.000000,-35.975486613578,-5.317930964364,-41.293417577942,-41.293417577942,23568228087.230628967285,4.684325419363820e-09,4.684325419
3752000000.000000,-35.983333240894,-5.334424325795,-41.317757566689,-41.317757566689,23574511272.537807464600,3.685644360996207e-09,3.685644361
3753000000.000000,-35.988815063708,-5.350917687227,-41.339732750935,-41.339732750935,23580794457.844985961914,3.830669754080445e-09,3.830669754
3754000000.000000,-35.998484133862,-5.367411048658,-41.365895182520,-41.365895182520,23587077643.152168273926,3.928558434730468e-09,3.928558435
3755000000.000000,-36.005196062116,-5.383904410090,-41.389100472206,-41.389100472206,23593360828.459346771240,4.920418891621504e-09,4.920418892
3756000000.000000,-36.027329218369,-5.400397771521,-41.427726989890,-41.427726989890,23599644013.766525268555,5.092298985985710e-09,5.092298986
3757000000.000000,-36.036201055591,-5.416891132952,-41.453092188543,-41.453092188543,23605927199.073703765869,4.640592453906531e-09,4.640592454
3758000000.000000,-36.052657900152,-5.433384494384,-41.486042394536,-41.486042394536,23612210384.380886077881,4.797052935801831e-09,4.797052936
3759000000.000000,-36.063495877776,-5.449877855815,-41.513373733591,-41.513373733591,23618493569.688064575195,4.330656608744722e-09,4.330656609
3760000000.000000,-36.074091813239,-5.466371217246,-41.540463030485,-41.540463030485,23624776754.995243072510,4.055790494811686e-09,4.055790495
3761000000.000000,-36.081475721405,-5.482864578678,-41.564340300083,-41.564340300083,23631059940.302425384521,4.575582965482107e-09,4.575582965
3762000000.000000,-36.098603561697,-5.499357940109,-41.597961501806,-41.597961501806,23637343125.609603881836,4.944166504529737e-09,4.944166505
3763000000.000000,-36.110619227218,-5.515851301540,-41.626470528758,-41.626470528758,23643626310.916782379150,4.531681801262845e-09,4.531681801
3764000000.000000,-36.122563631855,-5.532344662972,-41.654908294827,-41.654908294827,23649909496.223960876465,3.946759299882249e-09,3.946759300
3765000000.000000,-36.127228944443,-5.548838024403,-41.676066968846,-41.676066968846,23656192681.531143188477,3.752037485359032e-09,3.752037485
3766000000.000000,-36.136726402593,-5.565331385834,-41.702057788427,-41.702057788427,23662475866.838321685791,5.132892011740355e-09,5.132892012
3767000000.000000,-36.158744044923,-5.581824747266,-41.740568792189,-41.740568792189,23668759052.145500183105,4.768569001262244e-09,4.768569001
3768000000.000000,-36.163663285100,-5.598318108697,-41.761981393797,-41.761981393797,23675042237.452682495117,3.872876103016515e-09,3.872876103
3769000000.000000,-36.174425318515,-5.614811470128,-41.789236788643,-41.789236788643,23681325422.759860992432,4.607245426364885e-09,4.607245426
3770000000.000000,-36.188572915776,-5.631304831560,-41.819877747336,-41.819877747336,23687608608.067039489746,4.994489666196256e-09,4.994489666
3771000000.000000,-36.204201203827,-5.647798192991,-41.851999396818,-41.851999396818,23693891793.374217987061,5.216202059255543e-09,5.216202059
3772000000.000000,-36.221134921190,-5.664291554422,-41.885426475612,-41.885426475612,23700174978.681400299072,4.495829670695647e-09,4.495829671
3773000000.000000,-36.227710742825,-5.680784915854,-41.908495658679,-41.908495658679,23706458163.988578796387,3.521712573910599e-09,3.521712574
3774000000.000000,-36.232403343728,-5.697278277285,-41.929681621013,-41.929681621013,23712741349.295757293701,4.322015363761296e-09,4.322015364
3775000000.000000,-36.249036066825,-5.713771638716,-41.962807705541,-41.962807705541,23719024534.602939605713,4.600286864763365e-09,4.600286865
3776000000.000000,-36.257225530540,-5.730265000148,-41.987490530688,-41.987490530688,23725307719.910118103027,4.385883863398943e-09,4.385883863
3777000000.000000,-36.271163986061,-5.746758361579,-42.017922347640,-42.017922347640,23731590905.217296600342,4.273077367752658e-09,4.273077368
3778000000.000000,-36.277935881545,-5.763251723010,-42.041187604555,-42.041187604555,23737874090.524475097656,4.102581353210233e-09,4.102581353
3779000000.000000,-36.289731820958,-5.779745084442,-42.069476905400,-42.069476905400,23744157275.831657409668,5.263075901758654e-09,5.263075902
3780000000.000000,-36.311086921035,-5.796238445873,-42.107325366908,-42.107325366908,23750440461.138835906982,4.679308220531001e-09,4.679308221
3781000000.000000,-36.315547019413,-5.812731807305,-42.128278826718,-42.128278826718,23756723646.446014404297,3.939010068939512e-09,3.939010069
3782000000.000000,-36.327599258552,-5.829225168736,-42.156824427288,-42.156824427288,23763006831.753196716309,4.758644037575919e-09,4.758644038
3783000000.000000,-36.342359181149,-5.845718530167,-42.188077711316,-42.188077711316,23769290017.060375213623,4.919615221786948e-09,4.919615222
3784000000.000000,-36.356434243846,-5.862211891599,-42.218646135445,-42.218646135445,23775573202.367553710938,4.527551729614075e-09,4.527551730
3785000000.000000,-36.366267351296,-5.878705253030,-42.244972604326,-42.244972604326,23781856387.674732208252,4.248917511312064e-09,4.248917511
3786000000.000000,-36.376840993141,-5.895198614461,-42.272039607602,-42.272039607602,23788139572.981914520264,4.193199569156480e-09,4.193199569
3787000000.000000,-36.385973928279,-5.911691975893,-42.297665904172,-42.297665904172,23794422758.289093017578,4.115552626381048e-09,4.115552626
3788000000.000000,-36.395571829864,-5.928185337324,-42.323757167188,-42.323757167188,23800705943.596271514893,4.360835071931552e-09,4.360835072
3789000000.000000,-36.407787075119,-5.944678698755,-42.352465773874,-42.352465773874,23806989128.903453826904,5.061027485081727e-09,5.061027485
3790000000.000000,-36.426183854068,-5.961172060187,-42.387355914255,-42.387355914255,23813272314.210632324219,4.536829353565738e-09,4.536829354
3791000000.000000,-36.431811831327,-5.977665421618,-42.409477252945,-42.409477252945,23819555499.517810821533,4.271183239230772e-09,4.271183239
3792000000.000000,-36.446870402752,-5.994158783049,-42.441029185801,-42.441029185801,23825838684.824989318848,4.394476374736891e-09,4.394476375
3793000000.000000,-36.454047727245,-6.010652144481,-42.464699871726,-42.464699871726,23832121870.132171630859,3.851227837152178e-09,3.851227837
3794000000.000000,-36.462279636211,-6.027145505912,-42.489425142123,-42.489425142123,23838405055.439350128174,4.261063974257300e-09,4.261063974
3795000000.000000,-36.474607113495,-6.043638867343,-42.518245980838,-42.518245980838,23844688240.746528625488,4.530736233176125e-09,4.530736233
3796000000.000000,-36.486227824010,-6.060132228775,-42.546360052785,-42.546360052785,23850971426.053710937500,4.840789960666215e-09,4.840789961
3797000000.000000,-36.502451551344,-6.076625590206,-42.579077141550,-42.579077141550,23857254611.360889434814,4.999872571338457e-09,4.999872571
3798000000.000000,-36.516071352904,-6.093118951637,-42.609190304541,-42.609190304541,23863537796.668067932129,4.334872571461344e-09,4.334872571
3799000000.000000,-36.523938443780,-6.109612313069,-42.633550756849,-42.633550756849,23869820981.975246429443,4.295646455970317e-09,4.295646456
3800000000.000000,-36.537065315435,-6.126105674500,-42.663170989935,-42.663170989935,23876104167.282428741455,4.239571320704854e-09,4.239571321
3801000000.000000,-36.544227745380,-6.142599035931,-42.686826781311,-42.686826781311,23882387352.589607238770,4.694700755809167e-09,4.694700756
3802000000.000000,-36.563073942193,-6.159092397363,-42.722166339556,-42.722166339556,23888670537.896785736084,4.764105851580733e-09,4.764105852
3803000000.000000,-36.571108542294,-6.175585758794,-42.746694301088,-42.746694301088,23894953723.203968048096,3.846555719260007e-09,3.846555719
3804000000.000000,-36.578424464088,-6.192079120225,-42.770503584313,-42.770503584313,23901236908.511146545410,4.264848736178857e-09,4.264848736
3805000000.000000,-36.591715489264,-6.208572481657,-42.800287970921,-42.800287970921,23907520093.818325042725,5.122247930794851e-09,5.122247931
3806000000.000000,-36.609805807102,-6.225065843088,-42.834871650190,-42.834871650190,23913803279.125503540039,4.662862507576760e-09,4.662862508
3807000000.000000,-36.617324024795,-6.241559204520,-42.858883229315,-42.858883229315,23920086464.432685852051,4.082786040495496e-09,4.082786040
3808000000.000000,-36.628124886763,-6.258052565951,-42.886177452714,-42.886177452714,23926369649.739864349365,4.467196255763854e-09,4.467196256
3809000000.000000,-36.640473745690,-6.274545927382,-42.915019673072,-42.915019673072,23932652835.047042846680,4.049797022686075e-09,4.049797023
3810000000.000000,-36.646029414200,-6.291039288814,-42.937068703014,-42.937068703014,23938936020.354225158691,3.930500873861204e-09,3.930500874
3811000000.000000,-36.656879153508,-6.307532650245,-42.964411803753,-42.964411803753,23945219205.661403656006,4.891576387120830e-09,4.891576387
3812000000.000000,-36.674512053107,-6.324026011676,-42.998538064783,-42.998538064783,23951502390.968582153320,5.153097863356941e-09,5.153097863
3813000000.000000,-36.688648168208,-6.340519373108,-43.029167541316,-43.029167541316,23957785576.275760650635,3.946579856981518e-09,3.946579857
3814000000.000000,-36.691119515386,-6.357012734539,-43.048132249925,-43.048132249925,23964068761.582942962646,3.790874629192594e-09,3.790874629
3815000000.000000,-36.703298980889,-6.373506095970,-43.076805076859,-43.076805076859,23970351946.890121459961,4.176154413991588e-09,4.176154414
3816000000.000000,-36.710611896632,-6.389999457402,-43.100611354034,-43.100611354034,23976635132.197299957275,4.053806162917499e-09,4.053806163
3817000000.000000,-36.721253888668,-6.406492818833,-43.127746707501,-43.127746707501,23982918317.504482269287,4.881242958877805e-09,4.881242959
3818000000.000000,-36.738964681850,-6.422986180264,-43.161950862114,-43.161950862114,23989201502.811660766602,4.799715817954162e-09,4.799715818
3819000000.000000,-36.748582173617,-6.439479541696,-43.188061715313,-43.188061715313,23995484688.118839263916,4.031861315558887e-09,4.031861316
3820000000.000000,-36.756643822544,-6.455972903127,-43.212616725671,-43.212616725671,24001767873.426017761230,4.016819310208460e-09,4.016819310
3821000000.000000,-36.766072290898,-6.472466264558,-43.238538555456,-43.238538555456,24008051058.733200073242,4.269221018254570e-09,4.269221018
3822000000.000000,-36.777305713231,-6.488959625990,-43.266265339221,-43.266265339221,24014334244.040378570557,4.592385084446365e-09,4.592385084
3823000000.000000,-36.790795181010,-6.505452987421,-43.296248168431,-43.296248168431,24020617429.347557067871,4.869503471198248e-09,4.869503471
3824000000.000000,-36.805510975696,-6.521946348852,-43.327457324548,-43.327457324548,24026900614.654739379883,4.048085666506220e-09,4.048085667
3825000000.000000,-36.808678202911,-6.538439710284,-43.347117913195,-43.347117913195,24033183799.961917877197,3.896792494091985e-09,3.896792494
3826000000.000000,-36.821492791521,-6.554933071715,-43.376425863236,-43.376425863236,24039466985.269096374512,4.100840746820234e-09,4.100840747
3827000000.000000,-36.827224164704,-6.571426433146,-43.398650597850,-43.398650597850,24045750170.576274871826,4.107442651898778e-09,4.107442652
3828000000.000000,-36.840121715299,-6.587919794578,-43.428041509877,-43.428041509877,24052033355.883457183838,4.464200865434596e-09,4.464200865
3829000000.000000,-36.850336244413,-6.604413156009,-43.454749400422,-43.454749400422,24058316541.190635681152,4.222014741105039e-09,4.222014741
3830000000.000000,-36.860190394413,-6.620906517440,-43.481096911853,-43.481096911853,24064599726.497814178467,4.402090608546663e-09,4.402090609
3831000000.000000,-36.872667823615,-6.637399878872,-43.510067702487,-43.510067702487,24070882911.804996490479,4.708986376254915e-09,4.708986376
3832000000.000000,-36.886378539572,-6.653893240303,-43.540271779875,-43.540271779875,24077166097.112174987793,4.003062061095401e-09,4.003062061
3833000000.000000,-36.889985062204,-6.670386601735,-43.560371663939,-43.560371663939,24083449282.419353485107,3.533665702193370e-09,3.533665702
3834000000.000000,-36.897797169550,-6.686879963166,-43.584677132716,-43.584677132716,24089732467.726531982422,4.302797120053778e-09,4.302797120
3835000000.000000,-36.911068882631,-6.703373324597,-43.614442207228,-43.614442207228,24096015653.033714294434,4.821686108856056e-09,4.821686109
3836000000.000000,-36.925401541317,-6.719866686029,-43.645268227346,-43.645268227346,24102298838.340892791748,4.411265238322468e-09,4.411265238
3837000000.000000,-36.933515753631,-6.736360047460,-43.669875801091,-43.669875801091,24108582023.648071289062,4.052274738165050e-09,4.052274738
3838000000.000000,-36.943337204646,-6.752853408891,-43.696190613537,-43.696190613537,24114865208.955253601074,4.484276264349504e-09,4.484276264
3839000000.000000,-36.956880108243,-6.769346770323,-43.726226878566,-43.726226878566,24121148394.262432098389,4.108962790816001e-09,4.108962791
3840000000.000000,-36.961985231053,-6.785840131754,-43.747825362807,-43.747825362807,24127431579.569610595703,3.809888370895554e-09,3.809888371
3841000000.000000,-36.971769854649,-6.802333493185,-43.774103347834,-43.774103347834,24133714764.876789093018,4.262414837963271e-09,4.262414838
3842000000.000000,-36.982561592756,-6.818826854617,-43.801388447373,-43.801388447373,24139997950.183971405029,3.982278071506698e-09,3.982278072
3843000000.000000,-36.988825913922,-6.835320216048,-43.824146129970,-43.824146129970,24146281135.491149902344,4.371838427495440e-09,4.371838427
3844000000.000000,-37.004513011840,-6.851813577479,-43.856326589319,-43.856326589319,24152564320.798328399658,4.426430350894689e-09,4.426430351
3845000000.000000,-37.011463355347,-6.868306938911,-43.879770294258,-43.879770294258,24158847506.105510711670,3.646403427306242e-09,3.646403427
3846000000.000000,-37.017348345854,-6.884800300342,-43.902148646196,-43.902148646196,24165130691.412689208984,4.168487205617706e-09,4.168487206
3847000000.000000,-37.030859387612,-6.901293661773,-43.932153049385,-43.932153049385,24171413876.719867706299,4.969752071743609e-09,4.969752072
3848000000.000000,-37.046813369386,-6.917787023205,-43.964600392591,-43.964600392591,24177697062.027046203613,4.470189253595190e-09,4.470189254
3849000000.000000,-37.054046719626,-6.934280384636,-43.988327104262,-43.988327104262,24183980247.334228515625,3.855515124759237e-09,3.855515125
3850000000.000000,-37.062276478491,-6.950773746067,-44.013050224558,-44.013050224558,24190263432.641407012939,4.106597977147153e-09,4.106597977
3851000000.000000,-37.072665028908,-6.967267107499,-44.039932136407,-44.039932136407,24196546617.948585510254,4.093912758486699e-09,4.093912758
3852000000.000000,-37.080735380614,-6.983760468930,-44.064495849544,-44.064495849544,24202829803.255767822266,3.786174751095349e-09,3.786174751
3853000000.000000,-37.087256781179,-7.000253830361,-44.087510611540,-44.087510611540,24209112988.562946319580,3.929909584123288e-09,3.929909584
3854000000.000000,-37.097133358066,-7.016747191793,-44.113880549859,-44.113880549859,24215396173.870124816895,4.431206035446451e-09,4.431206035
3855000000.000000,-37.109954235626,-7.033240553224,-44.143194788850,-44.143194788850,24221679359.177303314209,4.045719613178819e-09,4.045719613
3856000000.000000,-37.114986647265,-7.049733914655,-44.164720561920,-44.164720561920,24227962544.484485626221,4.158826756731435e-09,4.158826757
3857000000.000000,-37.129228871109,-7.066227276087,-44.195456147196,-44.195456147196,24234245729.791664123535,4.702123345661342e-09,4.702123346
3858000000.000000,-37.141088549038,-7.082720637518,-44.223809186556,-44.223809186556,24240528915.098842620850,3.925382113323730e-09,3.925382113
3859000000.000000,-37.145569954685,-7.099213998950,-44.244783953635,-44.244783953635,24246812100.406024932861,3.534222164054501e-09,3.534222164
3860000000.000000,-37.152514171722,-7.115707360381,-44.268221532103,-44.268221532103,24253095285.713203430176,3.644676835702313e-09,3.644676836
3861000000.000000,-37.158383591710,-7.132200721812,-44.290584313522,-44.290584313522,24259378471.020381927490,4.123393848563257e-09,4.123393849
3862000000.000000,-37.171343544149,-7.148694083244,-44.320037627393,-44.320037627393,24265661656.327560424805,4.924358773350186e-09,4.924358773
3863000000.000000,-37.187278186231,-7.165187444675,-44.352465630906,-44.352465630906,24271944841.634742736816,3.904483209090862e-09,3.904483209
3864000000.000000,-37.187422004350,-7.181680806106,-44.369102810456,-44.369102810456,24278228026.941921234131,3.378859723466416e-09,3.378859723
3865000000.000000,-37.196751466907,-7.198174167538,-44.394925634445,-44.394925634445,24284511212.249099731445,3.804935830188085e-09,3.804935830
3866000000.000000,-37.202249515293,-7.214667528969,-44.416917044262,-44.416917044262,24290794397.556282043457,4.366956422031097e-09,4.366956422
3867000000.000000,-37.218641536901,-7.231160890400,-44.449802427301,-44.449802427301,24297077582.863460540771,4.093729238117167e-09,4.093729238
3868000000.000000,-37.220706111231,-7.247654251832,-44.468360363063,-44.468360363063,24303360768.170639038086,3.205744583959238e-09,3.205744584
3869000000.000000,-37.225939388575,-7.264147613263,-44.490087001838,-44.490087001838,24309643953.477817535400,3.928009860427437e-09,3.928009860
3870000000.000000,-37.237080216052,-7.280640974694,-44.517721190746,-44.517721190746,24315927138.784999847412,4.351516921879534e-09,4.351516922
3871000000.000000,-37.247635440087,-7.297134336126,-44.544769776213,-44.544769776213,24322210324.092178344727,4.516673581961548e-09,4.516673582
3872000000.000000,-37.260851687364,-7.313627697557,-44.574479384921,-44.574479384921,24328493509.399356842041,4.289726773249925e-09,4.289726773
3873000000.000000,-37.268555013692,-7.330121058988,-44.598676072680,-44.598676072680,24334776694.706539154053,3.820868116775525e-09,3.820868117
3874000000.000000,-37.275879409325,-7.346614420420,-44.622493829745,-44.622493829745,24341059880.013717651367,3.417805543704882e-09,3.417805544
3875000000.000000,-37.278517701979,-7.363107781851,-44.641625483830,-44.641625483830,24347343065.320896148682,3.592657772676793e-09,3.592657773
3876000000.000000,-37.288039355525,-7.379601143282,-44.667640498807,-44.667640498807,24353626250.628074645996,4.390289775470672e-09,4.390289775
3877000000.000000,-37.300700987539,-7.396094504714,-44.696795492253,-44.696795492253,24359909435.935256958008,4.219639055082640e-09,4.219639055
3878000000.000000,-37.308078180887,-7.412587866145,-44.720666047032,-44.720666047032,24366192621.242435455322,3.871107392886902e-09,3.871107393
3879000000.000000,-37.316360034864,-7.429081227576,-44.745441262440,-44.745441262440,24372475806.549613952637,3.789563208773093e-09,3.789563209
3880000000.000000,-37.322712513772,-7.445574589008,-44.768287102780,-44.768287102780,24378758991.856796264648,4.008665015134648e-09,4.008665015
3881000000.000000,-37.333747682250,-7.462067950439,-44.795815632689,-44.795815632689,24385042177.163974761963,4.060303533680082e-09,4.060303534
3882000000.000000,-37.340749069920,-7.478561311871,-44.819310381791,-44.819310381791,24391325362.471153259277,3.895253598208668e-09,3.895253598
3883000000.000000,-37.349710159739,-7.495054673302,-44.844764833041,-44.844764833041,24397608547.778331756592,4.101474058397142e-09,4.101474058
3884000000.000000,-37.359302990141,-7.511548034733,-44.870851024874,-44.870851024874,24403891733.085514068604,4.015568586790990e-09,4.015568587
3885000000.000000,-37.367184559965,-7.528041396165,-44.895225956130,-44.895225956130,24410174918.392692565918,3.737831457901961e-09,3.737831458
3886000000.000000,-37.373287242672,-7.544534757596,-44.917822000268,-44.917822000268,24416458103.699871063232,3.676465205013028e-09,3.676465205
3887000000.000000,-37.380397661420,-7.561028119027,-44.941425780447,-44.941425780447,24422741289.007053375244,4.033337730472319e-09,4.033337730
3888000000.000000,-37.390984936543,-7.577521480459,-44.968506417002,-44.968506417002,24429024474.314231872559,3.961423229482630e-09,3.961423229
3889000000.000000,-37.397191651019,-7.594014841890,-44.991206492909,-44.991206492909,24435307659.621410369873,3.091134883100292e-09,3.091134883
3890000000.000000,-37.396842560241,-7.610508203321,-45.007350763562,-45.007350763562,24441590844.928588867188,3.631735431218419e-09,3.631735431
3891000000.000000,-37.409842661558,-7.627001564753,-45.036844226311,-45.036844226311,24447874030.235771179199,3.602603652422547e-09,3.602603652
3892000000.000000,-37.409127490051,-7.643494926184,-45.052622416235,-45.052622416235,24454157215.542949676514,3.909088282250026e-09,3.909088282
3893000000.000000,-37.425978990815,-7.659988287615,-45.085967278430,-45.085967278430,24460440400.850128173828,4.274520956084213e-09,4.274520956
3894000000.000000,-37.429855981721,-7.676481649047,-45.106337630768,-45.106337630768,24466723586.157310485840,3.332608719509756e-09,3.332608720
3895000000.000000,-37.434871064234,-7.692975010478,-45.127846074712,-45.127846074712,24473006771.464488983154,3.782267149649138e-09,3.782267150
3896000000.000000,-37.444398629624,-7.709468371909,-45.153867001533,-45.153867001533,24479289956.771667480469,4.132242352829408e-09,4.132242353
3897000000.000000,-37.453811630245,-7.725961733341,-45.179773363586,-45.179773363586,24485573142.078845977783,3.739015262156094e-09,3.739015262
3898000000.000000,-37.458397758278,-7.742455094772,-45.200852853050,-45.200852853050,24491856327.386028289795,4.331849674941181e-09,4.331849675
3899000000.000000,-37.475260535844,-7.758948456203,-45.234208992047,-45.234208992047,24498139512.693206787109,4.213989711437081e-09,4.213989711
3900000000.000000,-37.478365591894,-7.775441817635,-45.253807409529,-45.253807409529,24504422698.000385284424,3.057856255654482e-09,3.057856256
3901000000.000000,-37.480699967975,-7.791935179066,-45.272635147041,-45.272635147041,24510705883.307567596436,3.321278746252050e-09,3.321278746
3902000000.000000,-37.487115288671,-7.808428540497,-45.295543829168,-45.295543829168,24516989068.614746093750,4.042917191218557e-09,4.042917191
